go,cluster,parent,parentSimScore,score,size,term,parentTerm
GO:0045892,2,GO:0010629,0.762,307.6526555685888,62,negative regulation of DNA-templated transcription,negative regulation of gene expression
GO:0044703,25,GO:0022412,0.479,307.6526555685888,0,multi-organism reproductive process,cellular process involved in reproduction in multicellular organism
GO:0019953,25,GO:0022412,0.647,307.6526555685888,6,sexual reproduction,cellular process involved in reproduction in multicellular organism
GO:0060255,9,GO:0009889,0.818,307.6526555685888,4,regulation of macromolecule metabolic process,regulation of biosynthetic process
GO:0051726,7,GO:0022402,0.77,307.6526555685888,34,regulation of cell cycle,cell cycle process
GO:0045786,7,GO:0022402,0.678,307.6526555685888,2,negative regulation of cell cycle,cell cycle process
GO:0044093,30,GO:0065009,0.869,307.6526555685888,0,positive regulation of molecular function,regulation of molecular function
GO:2000026,20,GO:0051960,0.89,307.6526555685888,0,regulation of multicellular organismal development,regulation of nervous system development
GO:1901575,23,GO:0044248,0.899,307.6526555685888,0,organic substance catabolic process,cellular catabolic process
GO:0031324,2,GO:0010629,0.815,307.6526555685888,0,negative regulation of cellular metabolic process,negative regulation of gene expression
GO:0009605,38,GO:0009605,0.965,307.6526555685888,5,response to external stimulus,response to external stimulus
GO:0008104,39,GO:0008104,0.971,307.6526555685888,83,protein localization,protein localization
GO:1902680,11,GO:0010557,0.978,307.6526555685888,0,positive regulation of RNA biosynthetic process,positive regulation of macromolecule biosynthetic process
GO:0051252,9,GO:0009889,0.748,307.6526555685888,2,regulation of RNA metabolic process,regulation of biosynthetic process
GO:0042127,29,GO:0008283,0.962,307.6526555685888,14,regulation of cell population proliferation,cell population proliferation
GO:0031326,9,GO:0009889,0.947,307.6526555685888,0,regulation of cellular biosynthetic process,regulation of biosynthetic process
GO:0008285,29,GO:0008283,0.834,307.6526555685888,7,negative regulation of cell population proliferation,cell population proliferation
GO:0006139,19,GO:0090304,0.837,307.6526555685888,24,nucleobase-containing compound metabolic process,nucleic acid metabolic process
GO:1903507,2,GO:0010629,0.762,307.6526555685888,0,negative regulation of nucleic acid-templated transcription,negative regulation of gene expression
GO:1901701,34,GO:0042221,0.655,307.6526555685888,0,cellular response to oxygen-containing compound,response to chemical
GO:0030154,6,GO:0030182,0.813,307.6526555685888,305,cell differentiation,neuron differentiation
GO:0023056,4,GO:0023052,0.554,307.6526555685888,0,positive regulation of signaling,signaling
GO:0006974,40,GO:0006974,0.985,307.6526555685888,123,cellular response to DNA damage stimulus,cellular response to DNA damage stimulus
GO:2000112,21,GO:0044260,0.615,307.6526555685888,0,regulation of cellular macromolecule biosynthetic process,cellular macromolecule metabolic process
GO:0048856,6,GO:0030182,0.63,307.6526555685888,191,anatomical structure development,neuron differentiation
GO:0045165,41,GO:0045165,0.99,307.6526555685888,23,cell fate commitment,cell fate commitment
GO:0034641,19,GO:0090304,0.774,307.6526555685888,0,cellular nitrogen compound metabolic process,nucleic acid metabolic process
GO:0032774,12,GO:0006355,0.932,307.6526555685888,0,RNA biosynthetic process,regulation of DNA-templated transcription
GO:0022008,6,GO:0030182,0.955,307.6526555685888,3,neurogenesis,neuron differentiation
GO:0009653,5,GO:0035295,0.434,307.6526555685888,31,anatomical structure morphogenesis,tube development
GO:0009056,23,GO:0044248,0.924,307.6526555685888,0,catabolic process,cellular catabolic process
GO:0007389,6,GO:0030182,0.478,307.6526555685888,5,pattern specification process,neuron differentiation
GO:0060429,16,GO:0030855,0.898,307.6526555685888,1,epithelium development,epithelial cell differentiation
GO:0051641,42,GO:0051641,0.949,307.6526555685888,0,cellular localization,cellular localization
GO:0048869,6,GO:0030182,0.811,307.6526555685888,0,cellular developmental process,neuron differentiation
GO:0048646,5,GO:0035295,0.362,307.6526555685888,0,anatomical structure formation involved in morphogenesis,tube development
GO:0048522,11,GO:0010557,0.68,307.6526555685888,0,positive regulation of cellular process,positive regulation of macromolecule biosynthetic process
GO:0022603,13,GO:0045595,0.701,307.6526555685888,0,regulation of anatomical structure morphogenesis,regulation of cell differentiation
GO:0010467,43,GO:0010467,0.88,307.6526555685888,1,gene expression,gene expression
GO:0006357,12,GO:0006355,0.88,307.6526555685888,643,regulation of transcription by RNA polymerase II,regulation of DNA-templated transcription
GO:2000113,21,GO:0044260,0.557,307.6526555685888,0,negative regulation of cellular macromolecule biosynthetic process,cellular macromolecule metabolic process
GO:0071705,18,GO:0090087,0.591,307.6526555685888,1,nitrogen compound transport,regulation of peptide transport
GO:0071495,17,GO:0051716,0.385,307.6526555685888,0,cellular response to endogenous stimulus,cellular response to stimulus
GO:0060828,4,GO:0023052,0.455,307.6526555685888,6,regulation of canonical Wnt signaling pathway,signaling
GO:0051253,2,GO:0010629,0.768,307.6526555685888,0,negative regulation of RNA metabolic process,negative regulation of gene expression
GO:0048518,11,GO:0010557,0.716,307.6526555685888,0,positive regulation of biological process,positive regulation of macromolecule biosynthetic process
GO:0048513,44,GO:0048513,0.983,307.6526555685888,1,animal organ development,animal organ development
GO:0046903,35,GO:0016192,0.42,307.6526555685888,2,secretion,vesicle-mediated transport
GO:0033554,40,GO:0006974,0.886,307.6526555685888,1,cellular response to stress,cellular response to DNA damage stimulus
GO:0010468,9,GO:0009889,0.792,307.6526555685888,103,regulation of gene expression,regulation of biosynthetic process
GO:0001775,45,GO:0001775,1,307.6526555685888,0,cell activation,cell activation
GO:0071704,19,GO:0090304,0.453,307.6526555685888,30,organic substance metabolic process,nucleic acid metabolic process
GO:0060284,13,GO:0045595,0.927,307.6526555685888,1,regulation of cell development,regulation of cell differentiation
GO:0045321,45,GO:0001775,0.907,307.6526555685888,1,leukocyte activation,cell activation
GO:0043170,19,GO:0090304,0.585,307.6526555685888,2,macromolecule metabolic process,nucleic acid metabolic process
GO:0032940,35,GO:0016192,0.412,307.6526555685888,0,secretion by cell,vesicle-mediated transport
GO:0009719,17,GO:0051716,0.386,307.6526555685888,0,response to endogenous stimulus,cellular response to stimulus
GO:0006996,3,GO:0051128,0.602,307.6526555685888,11,organelle organization,regulation of cellular component organization
GO:1901990,7,GO:0022402,0.711,307.6526555685888,0,regulation of mitotic cell cycle phase transition,cell cycle process
GO:1901362,12,GO:0006355,0.877,307.6526555685888,0,organic cyclic compound biosynthetic process,regulation of DNA-templated transcription
GO:0060548,32,GO:0042981,0.891,307.6526555685888,2,negative regulation of cell death,regulation of apoptotic process
GO:0060341,24,GO:0051049,0.857,307.6526555685888,2,regulation of cellular localization,regulation of transport
GO:0051248,2,GO:0010629,0.788,307.6526555685888,0,negative regulation of protein metabolic process,negative regulation of gene expression
GO:0050790,30,GO:0065009,0.97,307.6526555685888,142,regulation of catalytic activity,regulation of molecular function
GO:0048699,6,GO:0030182,0.959,307.6526555685888,2,generation of neurons,neuron differentiation
GO:0048609,25,GO:0022412,0.844,307.6526555685888,9,multicellular organismal reproductive process,cellular process involved in reproduction in multicellular organism
GO:0033036,39,GO:0008104,0.928,307.6526555685888,4,macromolecule localization,protein localization
GO:0032879,24,GO:0051049,0.943,307.6526555685888,0,regulation of localization,regulation of transport
GO:0032504,25,GO:0022412,0.888,307.6526555685888,24,multicellular organism reproduction,cellular process involved in reproduction in multicellular organism
GO:0031323,9,GO:0009889,0.782,307.6526555685888,0,regulation of cellular metabolic process,regulation of biosynthetic process
GO:0019222,9,GO:0009889,0.826,307.6526555685888,1,regulation of metabolic process,regulation of biosynthetic process
GO:0009893,11,GO:0010557,0.886,307.6526555685888,0,positive regulation of metabolic process,positive regulation of macromolecule biosynthetic process
GO:0009890,2,GO:0010629,0.788,307.6526555685888,1,negative regulation of biosynthetic process,negative regulation of gene expression
GO:0009888,16,GO:0030855,0.798,307.6526555685888,30,tissue development,epithelial cell differentiation
GO:0008284,29,GO:0008283,0.907,307.6526555685888,17,positive regulation of cell population proliferation,cell population proliferation
GO:0007399,6,GO:0030182,0.916,307.6526555685888,112,nervous system development,neuron differentiation
GO:0007292,25,GO:0022412,0.786,307.6526555685888,2,female gamete generation,cellular process involved in reproduction in multicellular organism
GO:0007275,6,GO:0030182,0.692,307.6526555685888,57,multicellular organism development,neuron differentiation
GO:0006796,26,GO:0006793,0.922,307.6526555685888,6,phosphate-containing compound metabolic process,phosphorus metabolic process
GO:0006351,12,GO:0006355,0.934,307.6526555685888,38,DNA-templated transcription,regulation of DNA-templated transcription
GO:0000003,25,GO:0022412,0.75,307.6526555685888,107,reproduction,cellular process involved in reproduction in multicellular organism
GO:1901576,12,GO:0006355,0.735,307.6526555685888,1,organic substance biosynthetic process,regulation of DNA-templated transcription
GO:0097659,12,GO:0006355,0.933,307.6526555685888,0,nucleic acid-templated transcription,regulation of DNA-templated transcription
GO:0071702,18,GO:0090087,0.554,307.6526555685888,6,organic substance transport,regulation of peptide transport
GO:0070887,34,GO:0042221,0.808,307.6526555685888,0,cellular response to chemical stimulus,response to chemical
GO:0065008,14,GO:0042592,0.83,307.6526555685888,5,regulation of biological quality,homeostatic process
GO:0051254,11,GO:0010557,0.838,307.6526555685888,0,positive regulation of RNA metabolic process,positive regulation of macromolecule biosynthetic process
GO:0050794,11,GO:0010557,0.325,307.6526555685888,0,regulation of cellular process,positive regulation of macromolecule biosynthetic process
GO:0050793,13,GO:0045595,0.818,307.6526555685888,4,regulation of developmental process,regulation of cell differentiation
GO:0050789,11,GO:0010557,0.339,307.6526555685888,0,regulation of biological process,positive regulation of macromolecule biosynthetic process
GO:0044271,12,GO:0006355,0.814,307.6526555685888,0,cellular nitrogen compound biosynthetic process,regulation of DNA-templated transcription
GO:0044237,19,GO:0090304,0.526,307.6526555685888,12,cellular metabolic process,nucleic acid metabolic process
GO:0043933,3,GO:0051128,0.496,307.6526555685888,0,protein-containing complex organization,regulation of cellular component organization
GO:0032501,46,GO:0032501,0.843,307.6526555685888,2,multicellular organismal process,multicellular organismal process
GO:0031399,9,GO:0009889,0.543,307.6526555685888,0,regulation of protein modification process,regulation of biosynthetic process
GO:0010556,9,GO:0009889,0.945,307.6526555685888,0,regulation of macromolecule biosynthetic process,regulation of biosynthetic process
GO:0009887,44,GO:0048513,0.871,307.6526555685888,20,animal organ morphogenesis,animal organ development
GO:0009792,6,GO:0030182,0.51,307.6526555685888,319,embryo development ending in birth or egg hatching,neuron differentiation
GO:0009790,6,GO:0030182,0.568,307.6526555685888,62,embryo development,neuron differentiation
GO:0009059,12,GO:0006355,0.822,307.6526555685888,0,macromolecule biosynthetic process,regulation of DNA-templated transcription
GO:0007165,4,GO:0023052,0.879,307.6526555685888,543,signal transduction,signaling
GO:0006950,40,GO:0006974,0.761,307.6526555685888,11,response to stress,cellular response to DNA damage stimulus
GO:0006811,10,GO:0051179,0.664,10.774598175035129,434,ion transport,localization
GO:0033993,34,GO:0042221,0.472,10.687308296381149,3,response to lipid,response to chemical
GO:0044281,47,GO:0044281,0.953,10.642628867817063,9,small molecule metabolic process,small molecule metabolic process
GO:0045664,13,GO:0045595,0.808,10.623309612870509,15,regulation of neuron differentiation,regulation of cell differentiation
GO:0051707,48,GO:0051707,0.983,10.611953800084864,1,response to other organism,response to other organism
GO:0043207,48,GO:0051707,0.983,10.611953800084864,0,response to external biotic stimulus,response to other organism
GO:0009607,48,GO:0051707,0.983,10.611953800084864,0,response to biotic stimulus,response to other organism
GO:0090068,7,GO:0022402,0.718,10.57400386940225,0,positive regulation of cell cycle process,cell cycle process
GO:0051050,24,GO:0051049,0.917,10.57400386940225,0,positive regulation of transport,regulation of transport
GO:0044265,23,GO:0044248,0.875,10.57400386940225,0,cellular macromolecule catabolic process,cellular catabolic process
GO:0045787,7,GO:0022402,0.659,10.57400386940225,1,positive regulation of cell cycle,cell cycle process
GO:0009057,23,GO:0044248,0.837,10.57400386940225,0,macromolecule catabolic process,cellular catabolic process
GO:0009991,38,GO:0009605,0.69,10.552184888829537,0,response to extracellular stimulus,response to external stimulus
GO:0031667,38,GO:0009605,0.688,10.552184888829537,0,response to nutrient levels,response to external stimulus
GO:0060562,5,GO:0035295,0.817,10.530029173424614,9,epithelial tube morphogenesis,tube development
GO:0002009,16,GO:0030855,0.876,10.530029173424614,23,morphogenesis of an epithelium,epithelial cell differentiation
GO:0048729,16,GO:0030855,0.76,10.530029173424614,2,tissue morphogenesis,epithelial cell differentiation
GO:0043603,49,GO:0043603,0.972,10.521967505252698,0,cellular amide metabolic process,cellular amide metabolic process
GO:0006955,33,GO:0002376,0.982,10.521164645516569,3,immune response,immune system process
GO:0002252,33,GO:0002376,0.671,10.521164645516569,0,immune effector process,immune system process
GO:0031401,9,GO:0009889,0.499,10.499109156559742,0,positive regulation of protein modification process,regulation of biosynthetic process
GO:0007507,6,GO:0030182,0.502,10.4260643300839,4,heart development,neuron differentiation
GO:0072359,6,GO:0030182,0.508,10.4260643300839,0,circulatory system development,neuron differentiation
GO:1901566,37,GO:1901564,0.631,10.391706606756996,2,organonitrogen compound biosynthetic process,organonitrogen compound metabolic process
GO:0043085,30,GO:0065009,0.854,10.205125475330377,2,positive regulation of catalytic activity,regulation of molecular function
GO:0006508,37,GO:1901564,0.594,10.162440514019531,415,proteolysis,organonitrogen compound metabolic process
GO:0070647,15,GO:0043412,0.69,10.110413247711271,0,protein modification by small protein conjugation or removal,macromolecule modification
GO:1901698,34,GO:0042221,0.68,10.09372700718701,0,response to nitrogen compound,response to chemical
GO:0010243,34,GO:0042221,0.673,10.09372700718701,0,response to organonitrogen compound,response to chemical
GO:0051093,2,GO:0010629,0.603,10.08962162747598,3,negative regulation of developmental process,negative regulation of gene expression
GO:0045596,13,GO:0045595,0.866,10.08962162747598,3,negative regulation of cell differentiation,regulation of cell differentiation
GO:0040011,50,GO:0040011,0.977,10.087397380467968,108,locomotion,locomotion
GO:0051130,3,GO:0051128,0.862,10.080892026068126,0,positive regulation of cellular component organization,regulation of cellular component organization
GO:0051241,20,GO:0051960,0.639,10.06458351808444,0,negative regulation of multicellular organismal process,regulation of nervous system development
GO:0043588,44,GO:0048513,0.548,10.06458351808444,0,skin development,animal organ development
GO:0002682,33,GO:0002376,0.754,10.056615846749578,0,regulation of immune system process,immune system process
GO:1901991,7,GO:0022402,0.687,10.055368644101588,0,negative regulation of mitotic cell cycle phase transition,cell cycle process
GO:1901988,7,GO:0022402,0.738,10.055368644101588,0,negative regulation of cell cycle phase transition,cell cycle process
GO:0045930,7,GO:0022402,0.637,10.055368644101588,2,negative regulation of mitotic cell cycle,cell cycle process
GO:0009968,4,GO:0023052,0.552,10.055368644101588,13,negative regulation of signal transduction,signaling
GO:0010948,7,GO:0022402,0.754,10.055368644101588,0,negative regulation of cell cycle process,cell cycle process
GO:0048585,28,GO:0048583,0.861,10.055368644101588,0,negative regulation of response to stimulus,regulation of response to stimulus
GO:0023057,4,GO:0023052,0.556,10.055368644101588,0,negative regulation of signaling,signaling
GO:0010648,1,GO:0010646,0.879,10.055368644101588,0,negative regulation of cell communication,regulation of cell communication
