gene_id,GOs
Montipora_capitata_HIv3___RNAseq.g5198.t1,GO:0008150
Montipora_capitata_HIv3___RNAseq.g5198.t1,GO:0008152
Montipora_capitata_HIv3___RNAseq.g5198.t1,GO:0009378
Montipora_capitata_HIv3___RNAseq.g5198.t1,GO:0009987
Montipora_capitata_HIv3___RNAseq.g5198.t1,GO:0016043
Montipora_capitata_HIv3___RNAseq.g5198.t1,GO:0016462
Montipora_capitata_HIv3___RNAseq.g5198.t1,GO:0016787
Montipora_capitata_HIv3___RNAseq.g5198.t1,GO:0016817
Montipora_capitata_HIv3___RNAseq.g5198.t1,GO:0016818
Montipora_capitata_HIv3___RNAseq.g5198.t1,GO:0016887
Montipora_capitata_HIv3___RNAseq.g5198.t1,GO:0017111
Montipora_capitata_HIv3___RNAseq.g5198.t1,GO:0031974
Montipora_capitata_HIv3___RNAseq.g5198.t1,GO:0031981
Montipora_capitata_HIv3___RNAseq.g5198.t1,GO:0032392
Montipora_capitata_HIv3___RNAseq.g5198.t1,GO:0032508
Montipora_capitata_HIv3___RNAseq.g5198.t1,GO:0033554
Montipora_capitata_HIv3___RNAseq.g5198.t1,GO:0034641
Montipora_capitata_HIv3___RNAseq.g5198.t1,GO:0036310
Montipora_capitata_HIv3___RNAseq.g5198.t1,GO:0042623
Montipora_capitata_HIv3___RNAseq.g5198.t1,GO:0043138
Montipora_capitata_HIv3___RNAseq.g5198.t1,GO:0043140
Montipora_capitata_HIv3___RNAseq.g5198.t1,GO:0043170
Montipora_capitata_HIv3___RNAseq.g5198.t1,GO:0043226
Montipora_capitata_HIv3___RNAseq.g5198.t1,GO:0043227
Montipora_capitata_HIv3___RNAseq.g5198.t1,GO:0043228
Montipora_capitata_HIv3___RNAseq.g5198.t1,GO:0043229
Montipora_capitata_HIv3___RNAseq.g5198.t1,GO:0043231
Montipora_capitata_HIv3___RNAseq.g5198.t1,GO:0043232
Montipora_capitata_HIv3___RNAseq.g5198.t1,GO:0043233
Montipora_capitata_HIv3___RNAseq.g5198.t1,GO:0044237
Montipora_capitata_HIv3___RNAseq.g5198.t1,GO:0044238
Montipora_capitata_HIv3___RNAseq.g5198.t1,GO:0044260
Montipora_capitata_HIv3___RNAseq.g5198.t1,GO:0044422
Montipora_capitata_HIv3___RNAseq.g5198.t1,GO:0044424
Montipora_capitata_HIv3___RNAseq.g5198.t1,GO:0044428
Montipora_capitata_HIv3___RNAseq.g5198.t1,GO:0044446
Montipora_capitata_HIv3___RNAseq.g5198.t1,GO:0044464
Montipora_capitata_HIv3___RNAseq.g5198.t1,GO:0046483
Montipora_capitata_HIv3___RNAseq.g5198.t1,GO:0050896
Montipora_capitata_HIv3___RNAseq.g5198.t1,GO:0051276
Montipora_capitata_HIv3___RNAseq.g5198.t1,GO:0051716
Montipora_capitata_HIv3___RNAseq.g5198.t1,GO:0070013
Montipora_capitata_HIv3___RNAseq.g5198.t1,GO:0070035
Montipora_capitata_HIv3___RNAseq.g5198.t1,GO:0071103
Montipora_capitata_HIv3___RNAseq.g5198.t1,GO:0071704
Montipora_capitata_HIv3___RNAseq.g5198.t1,GO:0071840
Montipora_capitata_HIv3___RNAseq.g5198.t1,GO:0090304
Montipora_capitata_HIv3___RNAseq.g5198.t1,GO:0097159
Montipora_capitata_HIv3___RNAseq.g5198.t1,GO:0097617
Montipora_capitata_HIv3___RNAseq.g5198.t1,GO:0140097
Montipora_capitata_HIv3___RNAseq.g5198.t1,GO:1901360
Montipora_capitata_HIv3___RNAseq.g5198.t1,GO:1901363
Montipora_capitata_HIv3___RNAseq.g6841.t1a,GO:0000154
Montipora_capitata_HIv3___RNAseq.g6841.t1a,GO:0003674
Montipora_capitata_HIv3___RNAseq.g6841.t1a,GO:0003824
Montipora_capitata_HIv3___RNAseq.g6841.t1a,GO:0005575
Montipora_capitata_HIv3___RNAseq.g6841.t1a,GO:0005622
Montipora_capitata_HIv3___RNAseq.g6841.t1a,GO:0005623
Montipora_capitata_HIv3___RNAseq.g6841.t1a,GO:0005737
Montipora_capitata_HIv3___RNAseq.g6841.t1a,GO:0005829
Montipora_capitata_HIv3___RNAseq.g6841.t1a,GO:0006139
Montipora_capitata_HIv3___RNAseq.g6841.t1a,GO:0006364
Montipora_capitata_HIv3___RNAseq.g6841.t1a,GO:0006396
Montipora_capitata_HIv3___RNAseq.g6841.t1a,GO:0006725
Montipora_capitata_HIv3___RNAseq.g6841.t1a,GO:0006807
Montipora_capitata_HIv3___RNAseq.g6841.t1a,GO:0008150
Montipora_capitata_HIv3___RNAseq.g6841.t1a,GO:0008152
Montipora_capitata_HIv3___RNAseq.g6841.t1a,GO:0009451
Montipora_capitata_HIv3___RNAseq.g6841.t1a,GO:0009987
Montipora_capitata_HIv3___RNAseq.g6841.t1a,GO:0010467
Montipora_capitata_HIv3___RNAseq.g6841.t1a,GO:0016070
Montipora_capitata_HIv3___RNAseq.g6841.t1a,GO:0016072
Montipora_capitata_HIv3___RNAseq.g6841.t1a,GO:0016740
Montipora_capitata_HIv3___RNAseq.g6841.t1a,GO:0022613
Montipora_capitata_HIv3___RNAseq.g6841.t1a,GO:0030490
Montipora_capitata_HIv3___RNAseq.g6841.t1a,GO:0034470
Montipora_capitata_HIv3___RNAseq.g6841.t1a,GO:0034641
Montipora_capitata_HIv3___RNAseq.g6841.t1a,GO:0034660
Montipora_capitata_HIv3___RNAseq.g6841.t1a,GO:0042254
Montipora_capitata_HIv3___RNAseq.g6841.t1a,GO:0042274
Montipora_capitata_HIv3___RNAseq.g6841.t1a,GO:0043170
Montipora_capitata_HIv3___RNAseq.g6841.t1a,GO:0043412
Montipora_capitata_HIv3___RNAseq.g6841.t1a,GO:0044085
Montipora_capitata_HIv3___RNAseq.g6841.t1a,GO:0044237
Montipora_capitata_HIv3___RNAseq.g6841.t1a,GO:0044238
Montipora_capitata_HIv3___RNAseq.g6841.t1a,GO:0044424
Montipora_capitata_HIv3___RNAseq.g6841.t1a,GO:0044444
Montipora_capitata_HIv3___RNAseq.g6841.t1a,GO:0044464
Montipora_capitata_HIv3___RNAseq.g6841.t1a,GO:0046483
Montipora_capitata_HIv3___RNAseq.g6841.t1a,GO:0071704
Montipora_capitata_HIv3___RNAseq.g6841.t1a,GO:0071840
Montipora_capitata_HIv3___RNAseq.g6841.t1a,GO:0090304
Montipora_capitata_HIv3___RNAseq.g6841.t1a,GO:1901360
Montipora_capitata_HIv3___TS.g28731.t1,GO:0000122
Montipora_capitata_HIv3___TS.g28731.t1,GO:0000151
Montipora_capitata_HIv3___TS.g28731.t1,GO:0000185
Montipora_capitata_HIv3___TS.g28731.t1,GO:0001932
Montipora_capitata_HIv3___TS.g28731.t1,GO:0001934
Montipora_capitata_HIv3___TS.g28731.t1,GO:0003674
Montipora_capitata_HIv3___TS.g28731.t1,GO:0003824
Montipora_capitata_HIv3___TS.g28731.t1,GO:0004842
Montipora_capitata_HIv3___TS.g28731.t1,GO:0005488
Montipora_capitata_HIv3___TS.g28731.t1,GO:0005575
Montipora_capitata_HIv3___TS.g28731.t1,GO:0005622
Montipora_capitata_HIv3___TS.g28731.t1,GO:0005623
Montipora_capitata_HIv3___TS.g28731.t1,GO:0005634
Montipora_capitata_HIv3___TS.g28731.t1,GO:0005737
Montipora_capitata_HIv3___TS.g28731.t1,GO:0005829
Montipora_capitata_HIv3___TS.g28731.t1,GO:0005886
Montipora_capitata_HIv3___TS.g28731.t1,GO:0006355
Montipora_capitata_HIv3___TS.g28731.t1,GO:0006357
Montipora_capitata_HIv3___TS.g28731.t1,GO:0006464
Montipora_capitata_HIv3___TS.g28731.t1,GO:0006807
Montipora_capitata_HIv3___TS.g28731.t1,GO:0006915
Montipora_capitata_HIv3___TS.g28731.t1,GO:0008150
Montipora_capitata_HIv3___TS.g28731.t1,GO:0008152
Montipora_capitata_HIv3___TS.g28731.t1,GO:0008219
Montipora_capitata_HIv3___TS.g28731.t1,GO:0008270
Montipora_capitata_HIv3___TS.g28731.t1,GO:0009889
Montipora_capitata_HIv3___TS.g28731.t1,GO:0009890
Montipora_capitata_HIv3___TS.g28731.t1,GO:0009892
Montipora_capitata_HIv3___TS.g28731.t1,GO:0009893
Montipora_capitata_HIv3___TS.g28731.t1,GO:0009966
Montipora_capitata_HIv3___TS.g28731.t1,GO:0009967
Montipora_capitata_HIv3___TS.g28731.t1,GO:0009987
Montipora_capitata_HIv3___TS.g28731.t1,GO:0010033
Montipora_capitata_HIv3___TS.g28731.t1,GO:0010468
Montipora_capitata_HIv3___TS.g28731.t1,GO:0010556
Montipora_capitata_HIv3___TS.g28731.t1,GO:0010558
Montipora_capitata_HIv3___TS.g28731.t1,GO:0010562
Montipora_capitata_HIv3___TS.g28731.t1,GO:0010604
Montipora_capitata_HIv3___TS.g28731.t1,GO:0010605
Montipora_capitata_HIv3___TS.g28731.t1,GO:0010629
Montipora_capitata_HIv3___TS.g28731.t1,GO:0010646
Montipora_capitata_HIv3___TS.g28731.t1,GO:0010647
Montipora_capitata_HIv3___TS.g28731.t1,GO:0010941
Montipora_capitata_HIv3___TS.g28731.t1,GO:0010942
Montipora_capitata_HIv3___TS.g28731.t1,GO:0012501
Montipora_capitata_HIv3___TS.g28731.t1,GO:0016020
Montipora_capitata_HIv3___TS.g28731.t1,GO:0016567
Montipora_capitata_HIv3___TS.g28731.t1,GO:0016740
Montipora_capitata_HIv3___TS.g28731.t1,GO:0019219
Montipora_capitata_HIv3___TS.g28731.t1,GO:0019220
Montipora_capitata_HIv3___TS.g28731.t1,GO:0019222
Montipora_capitata_HIv3___TS.g28731.t1,GO:0019538
Montipora_capitata_HIv3___TS.g28731.t1,GO:0019787
Montipora_capitata_HIv3___TS.g28731.t1,GO:0023051
Montipora_capitata_HIv3___TS.g28731.t1,GO:0023056
Montipora_capitata_HIv3___TS.g28731.t1,GO:0031323
Montipora_capitata_HIv3___TS.g28731.t1,GO:0031324
Montipora_capitata_HIv3___TS.g28731.t1,GO:0031325
Montipora_capitata_HIv3___TS.g28731.t1,GO:0031326
Montipora_capitata_HIv3___TS.g28731.t1,GO:0031327
Montipora_capitata_HIv3___TS.g28731.t1,GO:0031399
Montipora_capitata_HIv3___TS.g28731.t1,GO:0031401
Montipora_capitata_HIv3___TS.g28731.t1,GO:0032147
Montipora_capitata_HIv3___TS.g28731.t1,GO:0032268
Montipora_capitata_HIv3___TS.g28731.t1,GO:0032270
Montipora_capitata_HIv3___TS.g28731.t1,GO:0032446
Montipora_capitata_HIv3___TS.g28731.t1,GO:0032879
Montipora_capitata_HIv3___TS.g28731.t1,GO:0032880
Montipora_capitata_HIv3___TS.g28731.t1,GO:0032991
Montipora_capitata_HIv3___TS.g28731.t1,GO:0033233
Montipora_capitata_HIv3___TS.g28731.t1,GO:0033235
Montipora_capitata_HIv3___TS.g28731.t1,GO:0033674
Montipora_capitata_HIv3___TS.g28731.t1,GO:0034097
Montipora_capitata_HIv3___TS.g28731.t1,GO:0036211
Montipora_capitata_HIv3___TS.g28731.t1,GO:0042221
Montipora_capitata_HIv3___TS.g28731.t1,GO:0042325
Montipora_capitata_HIv3___TS.g28731.t1,GO:0042327
Montipora_capitata_HIv3___TS.g28731.t1,GO:0042981
Montipora_capitata_HIv3___TS.g28731.t1,GO:0043065
Montipora_capitata_HIv3___TS.g28731.t1,GO:0043067
Montipora_capitata_HIv3___TS.g28731.t1,GO:0043068
Montipora_capitata_HIv3___TS.g28731.t1,GO:0043085
Montipora_capitata_HIv3___TS.g28731.t1,GO:0043167
Montipora_capitata_HIv3___TS.g28731.t1,GO:0043169
Montipora_capitata_HIv3___TS.g28731.t1,GO:0043170
Montipora_capitata_HIv3___TS.g28731.t1,GO:0043226
Montipora_capitata_HIv3___TS.g28731.t1,GO:0043227
Montipora_capitata_HIv3___TS.g28731.t1,GO:0043229
Montipora_capitata_HIv3___TS.g28731.t1,GO:0043231
Montipora_capitata_HIv3___TS.g28731.t1,GO:0043405
Montipora_capitata_HIv3___TS.g28731.t1,GO:0043406
Montipora_capitata_HIv3___TS.g28731.t1,GO:0043408
Montipora_capitata_HIv3___TS.g28731.t1,GO:0043410
Montipora_capitata_HIv3___TS.g28731.t1,GO:0043412
Montipora_capitata_HIv3___TS.g28731.t1,GO:0043549
Montipora_capitata_HIv3___TS.g28731.t1,GO:0044093
Montipora_capitata_HIv3___TS.g28731.t1,GO:0044237
Montipora_capitata_HIv3___TS.g28731.t1,GO:0044238
Montipora_capitata_HIv3___TS.g28731.t1,GO:0044260
Montipora_capitata_HIv3___TS.g28731.t1,GO:0044267
Montipora_capitata_HIv3___TS.g28731.t1,GO:0044424
Montipora_capitata_HIv3___TS.g28731.t1,GO:0044444
Montipora_capitata_HIv3___TS.g28731.t1,GO:0044464
Montipora_capitata_HIv3___TS.g28731.t1,GO:0045859
Montipora_capitata_HIv3___TS.g28731.t1,GO:0045860
Montipora_capitata_HIv3___TS.g28731.t1,GO:0045892
Montipora_capitata_HIv3___TS.g28731.t1,GO:0045934
Montipora_capitata_HIv3___TS.g28731.t1,GO:0045937
Montipora_capitata_HIv3___TS.g28731.t1,GO:0046872
Montipora_capitata_HIv3___TS.g28731.t1,GO:0046914
Montipora_capitata_HIv3___TS.g28731.t1,GO:0048471
Montipora_capitata_HIv3___TS.g28731.t1,GO:0048518
Montipora_capitata_HIv3___TS.g28731.t1,GO:0048519
Montipora_capitata_HIv3___TS.g28731.t1,GO:0048522
Montipora_capitata_HIv3___TS.g28731.t1,GO:0048523
Montipora_capitata_HIv3___TS.g28731.t1,GO:0048583
Montipora_capitata_HIv3___TS.g28731.t1,GO:0048584
Montipora_capitata_HIv3___TS.g28731.t1,GO:0050789
Montipora_capitata_HIv3___TS.g28731.t1,GO:0050790
Montipora_capitata_HIv3___TS.g28731.t1,GO:0050794
Montipora_capitata_HIv3___TS.g28731.t1,GO:0050896
Montipora_capitata_HIv3___TS.g28731.t1,GO:0051171
Montipora_capitata_HIv3___TS.g28731.t1,GO:0051172
Montipora_capitata_HIv3___TS.g28731.t1,GO:0051173
Montipora_capitata_HIv3___TS.g28731.t1,GO:0051174
Montipora_capitata_HIv3___TS.g28731.t1,GO:0051246
Montipora_capitata_HIv3___TS.g28731.t1,GO:0051247
Montipora_capitata_HIv3___TS.g28731.t1,GO:0051252
Montipora_capitata_HIv3___TS.g28731.t1,GO:0051253
Montipora_capitata_HIv3___TS.g28731.t1,GO:0051338
Montipora_capitata_HIv3___TS.g28731.t1,GO:0051347
Montipora_capitata_HIv3___TS.g28731.t1,GO:0051716
Montipora_capitata_HIv3___TS.g28731.t1,GO:0060255
Montipora_capitata_HIv3___TS.g28731.t1,GO:0065007
Montipora_capitata_HIv3___TS.g28731.t1,GO:0065009
Montipora_capitata_HIv3___TS.g28731.t1,GO:0070647
Montipora_capitata_HIv3___TS.g28731.t1,GO:0070741
Montipora_capitata_HIv3___TS.g28731.t1,GO:0070887
Montipora_capitata_HIv3___TS.g28731.t1,GO:0071310
Montipora_capitata_HIv3___TS.g28731.t1,GO:0071345
Montipora_capitata_HIv3___TS.g28731.t1,GO:0071354
Montipora_capitata_HIv3___TS.g28731.t1,GO:0071704
Montipora_capitata_HIv3___TS.g28731.t1,GO:0071900
Montipora_capitata_HIv3___TS.g28731.t1,GO:0071902
Montipora_capitata_HIv3___TS.g28731.t1,GO:0071944
Montipora_capitata_HIv3___TS.g28731.t1,GO:0080090
Montipora_capitata_HIv3___TS.g28731.t1,GO:0140096
Montipora_capitata_HIv3___TS.g28731.t1,GO:1901564
Montipora_capitata_HIv3___TS.g28731.t1,GO:1902494
Montipora_capitata_HIv3___TS.g28731.t1,GO:1902531
Montipora_capitata_HIv3___TS.g28731.t1,GO:1902533
Montipora_capitata_HIv3___TS.g28731.t1,GO:1902679
Montipora_capitata_HIv3___TS.g28731.t1,GO:1903320
Montipora_capitata_HIv3___TS.g28731.t1,GO:1903322
Montipora_capitata_HIv3___TS.g28731.t1,GO:1903506
Montipora_capitata_HIv3___TS.g28731.t1,GO:1903507
Montipora_capitata_HIv3___TS.g28731.t1,GO:1990234
Montipora_capitata_HIv3___TS.g28731.t1,GO:2000112
Montipora_capitata_HIv3___TS.g28731.t1,GO:2000113
Montipora_capitata_HIv3___TS.g28731.t1,GO:2001141
Montipora_capitata_HIv3___TS.g28731.t1,GO:2001233
Montipora_capitata_HIv3___TS.g28731.t1,GO:2001235
Montipora_capitata_HIv3___RNAseq.g11129.t1,GO:0000166
Montipora_capitata_HIv3___RNAseq.g11129.t1,GO:0000187
Montipora_capitata_HIv3___RNAseq.g11129.t1,GO:0001558
Montipora_capitata_HIv3___RNAseq.g11129.t1,GO:0001650
Montipora_capitata_HIv3___RNAseq.g11129.t1,GO:0001654
Montipora_capitata_HIv3___RNAseq.g11129.t1,GO:0001745
Montipora_capitata_HIv3___RNAseq.g11129.t1,GO:0001751
Montipora_capitata_HIv3___RNAseq.g11129.t1,GO:0001754
Montipora_capitata_HIv3___RNAseq.g11129.t1,GO:0001932
Montipora_capitata_HIv3___RNAseq.g11129.t1,GO:0001934
Montipora_capitata_HIv3___RNAseq.g11129.t1,GO:0003008
Montipora_capitata_HIv3___RNAseq.g11129.t1,GO:0003674
Montipora_capitata_HIv3___RNAseq.g11129.t1,GO:0003824
Montipora_capitata_HIv3___RNAseq.g11129.t1,GO:0004672
Montipora_capitata_HIv3___RNAseq.g11129.t1,GO:0004674
Montipora_capitata_HIv3___RNAseq.g11129.t1,GO:0005488
Montipora_capitata_HIv3___RNAseq.g11129.t1,GO:0005515
Montipora_capitata_HIv3___RNAseq.g11129.t1,GO:0005524
Montipora_capitata_HIv3___RNAseq.g11129.t1,GO:0005575
Montipora_capitata_HIv3___RNAseq.g11129.t1,GO:0005622
Montipora_capitata_HIv3___RNAseq.g11129.t1,GO:0005623
Montipora_capitata_HIv3___RNAseq.g11129.t1,GO:0005634
Montipora_capitata_HIv3___RNAseq.g11129.t1,GO:0005654
Montipora_capitata_HIv3___RNAseq.g11129.t1,GO:0005730
Montipora_capitata_HIv3___RNAseq.g11129.t1,GO:0005737
Montipora_capitata_HIv3___RNAseq.g11129.t1,GO:0005739
Montipora_capitata_HIv3___RNAseq.g11129.t1,GO:0005794
Montipora_capitata_HIv3___RNAseq.g11129.t1,GO:0005911
Montipora_capitata_HIv3___RNAseq.g11129.t1,GO:0005912
Montipora_capitata_HIv3___RNAseq.g11129.t1,GO:0005913
Montipora_capitata_HIv3___RNAseq.g11129.t1,GO:0006355
Montipora_capitata_HIv3___RNAseq.g11129.t1,GO:0006464
Montipora_capitata_HIv3___RNAseq.g11129.t1,GO:0006468
Montipora_capitata_HIv3___RNAseq.g11129.t1,GO:0006793
Montipora_capitata_HIv3___RNAseq.g11129.t1,GO:0006796
Montipora_capitata_HIv3___RNAseq.g11129.t1,GO:0006807
Montipora_capitata_HIv3___RNAseq.g11129.t1,GO:0006915
Montipora_capitata_HIv3___RNAseq.g11129.t1,GO:0006928
Montipora_capitata_HIv3___RNAseq.g11129.t1,GO:0006950
Montipora_capitata_HIv3___RNAseq.g11129.t1,GO:0006996
Montipora_capitata_HIv3___RNAseq.g11129.t1,GO:0007010
Montipora_capitata_HIv3___RNAseq.g11129.t1,GO:0007030
Montipora_capitata_HIv3___RNAseq.g11129.t1,GO:0007154
Montipora_capitata_HIv3___RNAseq.g11129.t1,GO:0007165
Montipora_capitata_HIv3___RNAseq.g11129.t1,GO:0007264
Montipora_capitata_HIv3___RNAseq.g11129.t1,GO:0007265
Montipora_capitata_HIv3___RNAseq.g11129.t1,GO:0007266
Montipora_capitata_HIv3___RNAseq.g11129.t1,GO:0007275
Montipora_capitata_HIv3___RNAseq.g11129.t1,GO:0007346
Montipora_capitata_HIv3___RNAseq.g11129.t1,GO:0007399
Montipora_capitata_HIv3___RNAseq.g11129.t1,GO:0007417
Montipora_capitata_HIv3___RNAseq.g11129.t1,GO:0007420
Montipora_capitata_HIv3___RNAseq.g11129.t1,GO:0007423
Montipora_capitata_HIv3___RNAseq.g11129.t1,GO:0007610
Montipora_capitata_HIv3___RNAseq.g11129.t1,GO:0007611
Montipora_capitata_HIv3___RNAseq.g11129.t1,GO:0007612
Montipora_capitata_HIv3___RNAseq.g11129.t1,GO:0007613
Montipora_capitata_HIv3___RNAseq.g11129.t1,GO:0007626
Montipora_capitata_HIv3___RNAseq.g11129.t1,GO:0008144
Montipora_capitata_HIv3___RNAseq.g11129.t1,GO:0008150
Montipora_capitata_HIv3___RNAseq.g11129.t1,GO:0008152
Montipora_capitata_HIv3___RNAseq.g11129.t1,GO:0008219
Montipora_capitata_HIv3___RNAseq.g11129.t1,GO:0008283
Montipora_capitata_HIv3___RNAseq.g11129.t1,GO:0008361
Montipora_capitata_HIv3___RNAseq.g11129.t1,GO:0009653
Montipora_capitata_HIv3___RNAseq.g11129.t1,GO:0009887
Montipora_capitata_HIv3___RNAseq.g11129.t1,GO:0009889
Montipora_capitata_HIv3___RNAseq.g11129.t1,GO:0009893
Montipora_capitata_HIv3___RNAseq.g11129.t1,GO:0009966
Montipora_capitata_HIv3___RNAseq.g11129.t1,GO:0009967
Montipora_capitata_HIv3___RNAseq.g11129.t1,GO:0009968
Montipora_capitata_HIv3___RNAseq.g11129.t1,GO:0009987
Montipora_capitata_HIv3___RNAseq.g11129.t1,GO:0010256
Montipora_capitata_HIv3___RNAseq.g11129.t1,GO:0010468
Montipora_capitata_HIv3___RNAseq.g11129.t1,GO:0010556
Montipora_capitata_HIv3___RNAseq.g11129.t1,GO:0010562
Montipora_capitata_HIv3___RNAseq.g11129.t1,GO:0010604
Montipora_capitata_HIv3___RNAseq.g11129.t1,GO:0010646
Montipora_capitata_HIv3___RNAseq.g11129.t1,GO:0010647
Montipora_capitata_HIv3___RNAseq.g11129.t1,GO:0010648
Montipora_capitata_HIv3___RNAseq.g11129.t1,GO:0010720
Montipora_capitata_HIv3___RNAseq.g11129.t1,GO:0010941
Montipora_capitata_HIv3___RNAseq.g11129.t1,GO:0012501
Montipora_capitata_HIv3___RNAseq.g11129.t1,GO:0012505
Montipora_capitata_HIv3___RNAseq.g11129.t1,GO:0016043
Montipora_capitata_HIv3___RNAseq.g11129.t1,GO:0016301
Montipora_capitata_HIv3___RNAseq.g11129.t1,GO:0016310
Montipora_capitata_HIv3___RNAseq.g11129.t1,GO:0016319
Montipora_capitata_HIv3___RNAseq.g11129.t1,GO:0016477
Montipora_capitata_HIv3___RNAseq.g11129.t1,GO:0016740
Montipora_capitata_HIv3___RNAseq.g11129.t1,GO:0016772
Montipora_capitata_HIv3___RNAseq.g11129.t1,GO:0016773
Montipora_capitata_HIv3___RNAseq.g11129.t1,GO:0017016
Montipora_capitata_HIv3___RNAseq.g11129.t1,GO:0017048
Montipora_capitata_HIv3___RNAseq.g11129.t1,GO:0017076
Montipora_capitata_HIv3___RNAseq.g11129.t1,GO:0018105
Montipora_capitata_HIv3___RNAseq.g11129.t1,GO:0018193
Montipora_capitata_HIv3___RNAseq.g11129.t1,GO:0018209
Montipora_capitata_HIv3___RNAseq.g11129.t1,GO:0019219
Montipora_capitata_HIv3___RNAseq.g11129.t1,GO:0019220
Montipora_capitata_HIv3___RNAseq.g11129.t1,GO:0019222
Montipora_capitata_HIv3___RNAseq.g11129.t1,GO:0019538
Montipora_capitata_HIv3___RNAseq.g11129.t1,GO:0019899
Montipora_capitata_HIv3___RNAseq.g11129.t1,GO:0022008
Montipora_capitata_HIv3___RNAseq.g11129.t1,GO:0022407
Montipora_capitata_HIv3___RNAseq.g11129.t1,GO:0022603
Montipora_capitata_HIv3___RNAseq.g11129.t1,GO:0023014
Montipora_capitata_HIv3___RNAseq.g11129.t1,GO:0023051
Montipora_capitata_HIv3___RNAseq.g11129.t1,GO:0023052
Montipora_capitata_HIv3___RNAseq.g11129.t1,GO:0023056
Montipora_capitata_HIv3___RNAseq.g11129.t1,GO:0023057
Montipora_capitata_HIv3___RNAseq.g11129.t1,GO:0030029
Montipora_capitata_HIv3___RNAseq.g11129.t1,GO:0030036
Montipora_capitata_HIv3___RNAseq.g11129.t1,GO:0030054
Montipora_capitata_HIv3___RNAseq.g11129.t1,GO:0030154
Montipora_capitata_HIv3___RNAseq.g11129.t1,GO:0030155
Montipora_capitata_HIv3___RNAseq.g11129.t1,GO:0030182
Montipora_capitata_HIv3___RNAseq.g11129.t1,GO:0030554
Montipora_capitata_HIv3___RNAseq.g11129.t1,GO:0031098
Montipora_capitata_HIv3___RNAseq.g11129.t1,GO:0031267
Montipora_capitata_HIv3___RNAseq.g11129.t1,GO:0031323
Montipora_capitata_HIv3___RNAseq.g11129.t1,GO:0031325
Montipora_capitata_HIv3___RNAseq.g11129.t1,GO:0031326
Montipora_capitata_HIv3___RNAseq.g11129.t1,GO:0031399
Montipora_capitata_HIv3___RNAseq.g11129.t1,GO:0031401
Montipora_capitata_HIv3___RNAseq.g11129.t1,GO:0031974
Montipora_capitata_HIv3___RNAseq.g11129.t1,GO:0031981
Montipora_capitata_HIv3___RNAseq.g11129.t1,GO:0032147
Montipora_capitata_HIv3___RNAseq.g11129.t1,GO:0032268
Montipora_capitata_HIv3___RNAseq.g11129.t1,GO:0032270
Montipora_capitata_HIv3___RNAseq.g11129.t1,GO:0032501
Montipora_capitata_HIv3___RNAseq.g11129.t1,GO:0032502
Montipora_capitata_HIv3___RNAseq.g11129.t1,GO:0032535
Montipora_capitata_HIv3___RNAseq.g11129.t1,GO:0032553
Montipora_capitata_HIv3___RNAseq.g11129.t1,GO:0032555
Montipora_capitata_HIv3___RNAseq.g11129.t1,GO:0032559
Montipora_capitata_HIv3___RNAseq.g11129.t1,GO:0033554
Montipora_capitata_HIv3___RNAseq.g11129.t1,GO:0033674
Montipora_capitata_HIv3___RNAseq.g11129.t1,GO:0035556
