gene_id,GOs
Montipora_capitata_HIv3___RNAseq.g40764.t1,GO:0016043
Montipora_capitata_HIv3___RNAseq.g40764.t1,GO:0016192
Montipora_capitata_HIv3___RNAseq.g40764.t1,GO:0016482
Montipora_capitata_HIv3___RNAseq.g40764.t1,GO:0016567
Montipora_capitata_HIv3___RNAseq.g40764.t1,GO:0016604
Montipora_capitata_HIv3___RNAseq.g40764.t1,GO:0016605
Montipora_capitata_HIv3___RNAseq.g40764.t1,GO:0016740
Montipora_capitata_HIv3___RNAseq.g40764.t1,GO:0019538
Montipora_capitata_HIv3___RNAseq.g40764.t1,GO:0019787
Montipora_capitata_HIv3___RNAseq.g40764.t1,GO:0019941
Montipora_capitata_HIv3___RNAseq.g40764.t1,GO:0019955
Montipora_capitata_HIv3___RNAseq.g40764.t1,GO:0019961
Montipora_capitata_HIv3___RNAseq.g40764.t1,GO:0019964
Montipora_capitata_HIv3___RNAseq.g40764.t1,GO:0030163
Montipora_capitata_HIv3___RNAseq.g40764.t1,GO:0031461
Montipora_capitata_HIv3___RNAseq.g40764.t1,GO:0031463
Montipora_capitata_HIv3___RNAseq.g40764.t1,GO:0031974
Montipora_capitata_HIv3___RNAseq.g40764.t1,GO:0031981
Montipora_capitata_HIv3___RNAseq.g40764.t1,GO:0031984
Montipora_capitata_HIv3___RNAseq.g40764.t1,GO:0032446
Montipora_capitata_HIv3___RNAseq.g40764.t1,GO:0032991
Montipora_capitata_HIv3___RNAseq.g40764.t1,GO:0034097
Montipora_capitata_HIv3___RNAseq.g40764.t1,GO:0035455
Montipora_capitata_HIv3___RNAseq.g40764.t1,GO:0036211
Montipora_capitata_HIv3___RNAseq.g40764.t1,GO:0040008
Montipora_capitata_HIv3___RNAseq.g40764.t1,GO:0042221
Montipora_capitata_HIv3___RNAseq.g40764.t1,GO:0042802
Montipora_capitata_HIv3___RNAseq.g40764.t1,GO:0042803
Montipora_capitata_HIv3___RNAseq.g40764.t1,GO:0042981
Montipora_capitata_HIv3___RNAseq.g40764.t1,GO:0043066
Montipora_capitata_HIv3___RNAseq.g40764.t1,GO:0043067
Montipora_capitata_HIv3___RNAseq.g40764.t1,GO:0043069
Montipora_capitata_HIv3___RNAseq.g40764.t1,GO:0043161
Montipora_capitata_HIv3___RNAseq.g40764.t1,GO:0043170
Montipora_capitata_HIv3___RNAseq.g40764.t1,GO:0043226
Montipora_capitata_HIv3___RNAseq.g40764.t1,GO:0043227
Montipora_capitata_HIv3___RNAseq.g40764.t1,GO:0043228
Montipora_capitata_HIv3___RNAseq.g40764.t1,GO:0043229
Montipora_capitata_HIv3___RNAseq.g40764.t1,GO:0043231
Montipora_capitata_HIv3___RNAseq.g40764.t1,GO:0043232
Montipora_capitata_HIv3___RNAseq.g40764.t1,GO:0043233
Montipora_capitata_HIv3___RNAseq.g40764.t1,GO:0043412
Montipora_capitata_HIv3___RNAseq.g40764.t1,GO:0043632
Montipora_capitata_HIv3___RNAseq.g40764.t1,GO:0043687
Montipora_capitata_HIv3___RNAseq.g40764.t1,GO:0044087
Montipora_capitata_HIv3___RNAseq.g40764.t1,GO:0044237
Montipora_capitata_HIv3___RNAseq.g40764.t1,GO:0044238
Montipora_capitata_HIv3___RNAseq.g40764.t1,GO:0044248
Montipora_capitata_HIv3___RNAseq.g40764.t1,GO:0044257
Montipora_capitata_HIv3___RNAseq.g40764.t1,GO:0044260
Montipora_capitata_HIv3___RNAseq.g40764.t1,GO:0044265
Montipora_capitata_HIv3___RNAseq.g40764.t1,GO:0044267
Montipora_capitata_HIv3___RNAseq.g40764.t1,GO:0044422
Montipora_capitata_HIv3___RNAseq.g40764.t1,GO:0044424
Montipora_capitata_HIv3___RNAseq.g40764.t1,GO:0044428
Montipora_capitata_HIv3___RNAseq.g40764.t1,GO:0044431
Montipora_capitata_HIv3___RNAseq.g40764.t1,GO:0044444
Montipora_capitata_HIv3___RNAseq.g40764.t1,GO:0044446
Montipora_capitata_HIv3___RNAseq.g40764.t1,GO:0044451
Montipora_capitata_HIv3___RNAseq.g40764.t1,GO:0044464
Montipora_capitata_HIv3___RNAseq.g40764.t1,GO:0045886
Montipora_capitata_HIv3___RNAseq.g40764.t1,GO:0045926
Montipora_capitata_HIv3___RNAseq.g40764.t1,GO:0046907
Montipora_capitata_HIv3___RNAseq.g40764.t1,GO:0046983
Montipora_capitata_HIv3___RNAseq.g40764.t1,GO:0048193
Montipora_capitata_HIv3___RNAseq.g40764.t1,GO:0048519
Montipora_capitata_HIv3___RNAseq.g40764.t1,GO:0048523
Montipora_capitata_HIv3___RNAseq.g40764.t1,GO:0048638
Montipora_capitata_HIv3___RNAseq.g40764.t1,GO:0048640
Montipora_capitata_HIv3___RNAseq.g40764.t1,GO:0050789
Montipora_capitata_HIv3___RNAseq.g40764.t1,GO:0050793
Montipora_capitata_HIv3___RNAseq.g40764.t1,GO:0050794
Montipora_capitata_HIv3___RNAseq.g40764.t1,GO:0050803
Montipora_capitata_HIv3___RNAseq.g40764.t1,GO:0050807
Montipora_capitata_HIv3___RNAseq.g40764.t1,GO:0050896
Montipora_capitata_HIv3___RNAseq.g40764.t1,GO:0051093
Montipora_capitata_HIv3___RNAseq.g40764.t1,GO:0051128
Montipora_capitata_HIv3___RNAseq.g40764.t1,GO:0051129
Montipora_capitata_HIv3___RNAseq.g40764.t1,GO:0051179
Montipora_capitata_HIv3___RNAseq.g40764.t1,GO:0051234
Montipora_capitata_HIv3___RNAseq.g40764.t1,GO:0051239
Montipora_capitata_HIv3___RNAseq.g40764.t1,GO:0051241
Montipora_capitata_HIv3___RNAseq.g40764.t1,GO:0051603
Montipora_capitata_HIv3___RNAseq.g40764.t1,GO:0051641
Montipora_capitata_HIv3___RNAseq.g40764.t1,GO:0051649
Montipora_capitata_HIv3___RNAseq.g40764.t1,GO:0051865
Montipora_capitata_HIv3___RNAseq.g40764.t1,GO:0051960
Montipora_capitata_HIv3___RNAseq.g40764.t1,GO:0051961
Montipora_capitata_HIv3___RNAseq.g40764.t1,GO:0051963
Montipora_capitata_HIv3___RNAseq.g40764.t1,GO:0051964
Montipora_capitata_HIv3___RNAseq.g40764.t1,GO:0060548
Montipora_capitata_HIv3___RNAseq.g40764.t1,GO:0065007
Montipora_capitata_HIv3___RNAseq.g40764.t1,GO:0065008
Montipora_capitata_HIv3___RNAseq.g40764.t1,GO:0070013
Montipora_capitata_HIv3___RNAseq.g40764.t1,GO:0070647
Montipora_capitata_HIv3___RNAseq.g40764.t1,GO:0071704
Montipora_capitata_HIv3___RNAseq.g40764.t1,GO:0071840
Montipora_capitata_HIv3___RNAseq.g40764.t1,GO:0098791
Montipora_capitata_HIv3___RNAseq.g40764.t1,GO:0140096
Montipora_capitata_HIv3___RNAseq.g40764.t1,GO:1901564
Montipora_capitata_HIv3___RNAseq.g40764.t1,GO:1901565
Montipora_capitata_HIv3___RNAseq.g40764.t1,GO:1901575
Montipora_capitata_HIv3___RNAseq.g40764.t1,GO:1902494
Montipora_capitata_HIv3___RNAseq.g40764.t1,GO:1904396
Montipora_capitata_HIv3___RNAseq.g40764.t1,GO:1904397
Montipora_capitata_HIv3___RNAseq.g40764.t1,GO:1905809
Montipora_capitata_HIv3___RNAseq.g40764.t1,GO:1990234
Montipora_capitata_HIv3___RNAseq.g40764.t1,GO:1990390
Montipora_capitata_HIv3___RNAseq.g40764.t1,GO:2000026
Montipora_capitata_HIv3___RNAseq.g28195.t1,GO:0005575
Montipora_capitata_HIv3___RNAseq.g28195.t1,GO:0005623
Montipora_capitata_HIv3___RNAseq.g28195.t1,GO:0005886
Montipora_capitata_HIv3___RNAseq.g28195.t1,GO:0005929
Montipora_capitata_HIv3___RNAseq.g28195.t1,GO:0006355
Montipora_capitata_HIv3___RNAseq.g28195.t1,GO:0006357
Montipora_capitata_HIv3___RNAseq.g28195.t1,GO:0008150
Montipora_capitata_HIv3___RNAseq.g28195.t1,GO:0009889
Montipora_capitata_HIv3___RNAseq.g28195.t1,GO:0009891
Montipora_capitata_HIv3___RNAseq.g28195.t1,GO:0009893
Montipora_capitata_HIv3___RNAseq.g28195.t1,GO:0010468
Montipora_capitata_HIv3___RNAseq.g28195.t1,GO:0010556
Montipora_capitata_HIv3___RNAseq.g28195.t1,GO:0010557
Montipora_capitata_HIv3___RNAseq.g28195.t1,GO:0010604
Montipora_capitata_HIv3___RNAseq.g28195.t1,GO:0010628
Montipora_capitata_HIv3___RNAseq.g28195.t1,GO:0016020
Montipora_capitata_HIv3___RNAseq.g28195.t1,GO:0019219
Montipora_capitata_HIv3___RNAseq.g28195.t1,GO:0019222
Montipora_capitata_HIv3___RNAseq.g28195.t1,GO:0019898
Montipora_capitata_HIv3___RNAseq.g28195.t1,GO:0031090
Montipora_capitata_HIv3___RNAseq.g28195.t1,GO:0031253
Montipora_capitata_HIv3___RNAseq.g28195.t1,GO:0031323
Montipora_capitata_HIv3___RNAseq.g28195.t1,GO:0031325
Montipora_capitata_HIv3___RNAseq.g28195.t1,GO:0031326
Montipora_capitata_HIv3___RNAseq.g28195.t1,GO:0031328
Montipora_capitata_HIv3___RNAseq.g28195.t1,GO:0032386
Montipora_capitata_HIv3___RNAseq.g28195.t1,GO:0032388
Montipora_capitata_HIv3___RNAseq.g28195.t1,GO:0032879
Montipora_capitata_HIv3___RNAseq.g28195.t1,GO:0032880
Montipora_capitata_HIv3___RNAseq.g28195.t1,GO:0032991
Montipora_capitata_HIv3___RNAseq.g28195.t1,GO:0033157
Montipora_capitata_HIv3___RNAseq.g28195.t1,GO:0042306
Montipora_capitata_HIv3___RNAseq.g28195.t1,GO:0042307
Montipora_capitata_HIv3___RNAseq.g28195.t1,GO:0042995
Montipora_capitata_HIv3___RNAseq.g28195.t1,GO:0043226
Montipora_capitata_HIv3___RNAseq.g28195.t1,GO:0043227
Montipora_capitata_HIv3___RNAseq.g28195.t1,GO:0044422
Montipora_capitata_HIv3___RNAseq.g28195.t1,GO:0044425
Montipora_capitata_HIv3___RNAseq.g28195.t1,GO:0044441
Montipora_capitata_HIv3___RNAseq.g28195.t1,GO:0044459
Montipora_capitata_HIv3___RNAseq.g28195.t1,GO:0044463
Montipora_capitata_HIv3___RNAseq.g28195.t1,GO:0044464
Montipora_capitata_HIv3___RNAseq.g28195.t1,GO:0045893
Montipora_capitata_HIv3___RNAseq.g28195.t1,GO:0045935
Montipora_capitata_HIv3___RNAseq.g28195.t1,GO:0045944
Montipora_capitata_HIv3___RNAseq.g28195.t1,GO:0046822
Montipora_capitata_HIv3___RNAseq.g28195.t1,GO:0046824
Montipora_capitata_HIv3___RNAseq.g28195.t1,GO:0048518
Montipora_capitata_HIv3___RNAseq.g28195.t1,GO:0048522
Montipora_capitata_HIv3___RNAseq.g28195.t1,GO:0050789
Montipora_capitata_HIv3___RNAseq.g28195.t1,GO:0050794
Montipora_capitata_HIv3___RNAseq.g28195.t1,GO:0051049
Montipora_capitata_HIv3___RNAseq.g28195.t1,GO:0051050
Montipora_capitata_HIv3___RNAseq.g28195.t1,GO:0051171
Montipora_capitata_HIv3___RNAseq.g28195.t1,GO:0051173
Montipora_capitata_HIv3___RNAseq.g28195.t1,GO:0051222
Montipora_capitata_HIv3___RNAseq.g28195.t1,GO:0051223
Montipora_capitata_HIv3___RNAseq.g28195.t1,GO:0051252
Montipora_capitata_HIv3___RNAseq.g28195.t1,GO:0051254
Montipora_capitata_HIv3___RNAseq.g28195.t1,GO:0060170
Montipora_capitata_HIv3___RNAseq.g28195.t1,GO:0060255
Montipora_capitata_HIv3___RNAseq.g28195.t1,GO:0060341
Montipora_capitata_HIv3___RNAseq.g28195.t1,GO:0065007
Montipora_capitata_HIv3___RNAseq.g28195.t1,GO:0070201
Montipora_capitata_HIv3___RNAseq.g28195.t1,GO:0071944
Montipora_capitata_HIv3___RNAseq.g28195.t1,GO:0080090
Montipora_capitata_HIv3___RNAseq.g28195.t1,GO:0090087
Montipora_capitata_HIv3___RNAseq.g28195.t1,GO:0090316
Montipora_capitata_HIv3___RNAseq.g28195.t1,GO:0098588
Montipora_capitata_HIv3___RNAseq.g28195.t1,GO:0098590
Montipora_capitata_HIv3___RNAseq.g28195.t1,GO:0098796
Montipora_capitata_HIv3___RNAseq.g28195.t1,GO:0098797
Montipora_capitata_HIv3___RNAseq.g28195.t1,GO:0120025
Montipora_capitata_HIv3___RNAseq.g28195.t1,GO:0120038
Montipora_capitata_HIv3___RNAseq.g28195.t1,GO:1900180
Montipora_capitata_HIv3___RNAseq.g28195.t1,GO:1900182
Montipora_capitata_HIv3___RNAseq.g28195.t1,GO:1902680
Montipora_capitata_HIv3___RNAseq.g28195.t1,GO:1903506
Montipora_capitata_HIv3___RNAseq.g28195.t1,GO:1903508
Montipora_capitata_HIv3___RNAseq.g28195.t1,GO:1903564
Montipora_capitata_HIv3___RNAseq.g28195.t1,GO:1903566
Montipora_capitata_HIv3___RNAseq.g28195.t1,GO:1903567
Montipora_capitata_HIv3___RNAseq.g28195.t1,GO:1903569
Montipora_capitata_HIv3___RNAseq.g28195.t1,GO:1903827
Montipora_capitata_HIv3___RNAseq.g28195.t1,GO:1903829
Montipora_capitata_HIv3___RNAseq.g28195.t1,GO:1904375
Montipora_capitata_HIv3___RNAseq.g28195.t1,GO:1904377
Montipora_capitata_HIv3___RNAseq.g28195.t1,GO:1904589
Montipora_capitata_HIv3___RNAseq.g28195.t1,GO:1904591
Montipora_capitata_HIv3___RNAseq.g28195.t1,GO:1904951
Montipora_capitata_HIv3___RNAseq.g28195.t1,GO:1905475
Montipora_capitata_HIv3___RNAseq.g28195.t1,GO:1905477
Montipora_capitata_HIv3___RNAseq.g28195.t1,GO:2000112
Montipora_capitata_HIv3___RNAseq.g28195.t1,GO:2001141
Montipora_capitata_HIv3___TS.g15697.t1,GO:0000003
Montipora_capitata_HIv3___TS.g15697.t1,GO:0000280
Montipora_capitata_HIv3___TS.g15697.t1,GO:0000339
Montipora_capitata_HIv3___TS.g15697.t1,GO:0000340
Montipora_capitata_HIv3___TS.g15697.t1,GO:0003006
Montipora_capitata_HIv3___TS.g15697.t1,GO:0003674
Montipora_capitata_HIv3___TS.g15697.t1,GO:0003676
Montipora_capitata_HIv3___TS.g15697.t1,GO:0003723
Montipora_capitata_HIv3___TS.g15697.t1,GO:0003743
Montipora_capitata_HIv3___TS.g15697.t1,GO:0005488
Montipora_capitata_HIv3___TS.g15697.t1,GO:0005515
Montipora_capitata_HIv3___TS.g15697.t1,GO:0005575
Montipora_capitata_HIv3___TS.g15697.t1,GO:0005622
Montipora_capitata_HIv3___TS.g15697.t1,GO:0005623
Montipora_capitata_HIv3___TS.g15697.t1,GO:0005737
Montipora_capitata_HIv3___TS.g15697.t1,GO:0005829
Montipora_capitata_HIv3___TS.g15697.t1,GO:0006412
Montipora_capitata_HIv3___TS.g15697.t1,GO:0006413
Montipora_capitata_HIv3___TS.g15697.t1,GO:0006417
Montipora_capitata_HIv3___TS.g15697.t1,GO:0006518
Montipora_capitata_HIv3___TS.g15697.t1,GO:0006807
Montipora_capitata_HIv3___TS.g15697.t1,GO:0006996
Montipora_capitata_HIv3___TS.g15697.t1,GO:0007049
Montipora_capitata_HIv3___TS.g15697.t1,GO:0007140
Montipora_capitata_HIv3___TS.g15697.t1,GO:0007276
Montipora_capitata_HIv3___TS.g15697.t1,GO:0007281
Montipora_capitata_HIv3___TS.g15697.t1,GO:0007283
Montipora_capitata_HIv3___TS.g15697.t1,GO:0008135
Montipora_capitata_HIv3___TS.g15697.t1,GO:0008150
Montipora_capitata_HIv3___TS.g15697.t1,GO:0008152
Montipora_capitata_HIv3___TS.g15697.t1,GO:0008190
Montipora_capitata_HIv3___TS.g15697.t1,GO:0008283
Montipora_capitata_HIv3___TS.g15697.t1,GO:0009058
Montipora_capitata_HIv3___TS.g15697.t1,GO:0009059
Montipora_capitata_HIv3___TS.g15697.t1,GO:0009889
Montipora_capitata_HIv3___TS.g15697.t1,GO:0009987
Montipora_capitata_HIv3___TS.g15697.t1,GO:0010467
Montipora_capitata_HIv3___TS.g15697.t1,GO:0010468
Montipora_capitata_HIv3___TS.g15697.t1,GO:0010556
Montipora_capitata_HIv3___TS.g15697.t1,GO:0010608
Montipora_capitata_HIv3___TS.g15697.t1,GO:0016043
Montipora_capitata_HIv3___TS.g15697.t1,GO:0016281
Montipora_capitata_HIv3___TS.g15697.t1,GO:0019222
Montipora_capitata_HIv3___TS.g15697.t1,GO:0019538
Montipora_capitata_HIv3___TS.g15697.t1,GO:0019953
Montipora_capitata_HIv3___TS.g15697.t1,GO:0022402
Montipora_capitata_HIv3___TS.g15697.t1,GO:0022412
Montipora_capitata_HIv3___TS.g15697.t1,GO:0022414
Montipora_capitata_HIv3___TS.g15697.t1,GO:0030154
Montipora_capitata_HIv3___TS.g15697.t1,GO:0031323
Montipora_capitata_HIv3___TS.g15697.t1,GO:0031326
Montipora_capitata_HIv3___TS.g15697.t1,GO:0031369
Montipora_capitata_HIv3___TS.g15697.t1,GO:0032268
Montipora_capitata_HIv3___TS.g15697.t1,GO:0032501
Montipora_capitata_HIv3___TS.g15697.t1,GO:0032502
Montipora_capitata_HIv3___TS.g15697.t1,GO:0032504
Montipora_capitata_HIv3___TS.g15697.t1,GO:0032991
Montipora_capitata_HIv3___TS.g15697.t1,GO:0034248
Montipora_capitata_HIv3___TS.g15697.t1,GO:0034641
Montipora_capitata_HIv3___TS.g15697.t1,GO:0034645
Montipora_capitata_HIv3___TS.g15697.t1,GO:0043043
Montipora_capitata_HIv3___TS.g15697.t1,GO:0043170
Montipora_capitata_HIv3___TS.g15697.t1,GO:0043603
Montipora_capitata_HIv3___TS.g15697.t1,GO:0043604
Montipora_capitata_HIv3___TS.g15697.t1,GO:0044237
Montipora_capitata_HIv3___TS.g15697.t1,GO:0044238
Montipora_capitata_HIv3___TS.g15697.t1,GO:0044249
Montipora_capitata_HIv3___TS.g15697.t1,GO:0044260
Montipora_capitata_HIv3___TS.g15697.t1,GO:0044267
Montipora_capitata_HIv3___TS.g15697.t1,GO:0044271
Montipora_capitata_HIv3___TS.g15697.t1,GO:0044424
Montipora_capitata_HIv3___TS.g15697.t1,GO:0044444
Montipora_capitata_HIv3___TS.g15697.t1,GO:0044464
Montipora_capitata_HIv3___TS.g15697.t1,GO:0044703
Montipora_capitata_HIv3___TS.g15697.t1,GO:0048134
Montipora_capitata_HIv3___TS.g15697.t1,GO:0048136
Montipora_capitata_HIv3___TS.g15697.t1,GO:0048137
Montipora_capitata_HIv3___TS.g15697.t1,GO:0048232
Montipora_capitata_HIv3___TS.g15697.t1,GO:0048285
Montipora_capitata_HIv3___TS.g15697.t1,GO:0048468
Montipora_capitata_HIv3___TS.g15697.t1,GO:0048515
Montipora_capitata_HIv3___TS.g15697.t1,GO:0048609
Montipora_capitata_HIv3___TS.g15697.t1,GO:0048856
Montipora_capitata_HIv3___TS.g15697.t1,GO:0048869
Montipora_capitata_HIv3___TS.g15697.t1,GO:0050789
Montipora_capitata_HIv3___TS.g15697.t1,GO:0050794
Montipora_capitata_HIv3___TS.g15697.t1,GO:0051171
Montipora_capitata_HIv3___TS.g15697.t1,GO:0051246
Montipora_capitata_HIv3___TS.g15697.t1,GO:0051301
Montipora_capitata_HIv3___TS.g15697.t1,GO:0051321
Montipora_capitata_HIv3___TS.g15697.t1,GO:0051704
Montipora_capitata_HIv3___TS.g15697.t1,GO:0060255
Montipora_capitata_HIv3___TS.g15697.t1,GO:0065007
Montipora_capitata_HIv3___TS.g15697.t1,GO:0071704
Montipora_capitata_HIv3___TS.g15697.t1,GO:0071840
Montipora_capitata_HIv3___TS.g15697.t1,GO:0080090
Montipora_capitata_HIv3___TS.g15697.t1,GO:0097159
Montipora_capitata_HIv3___TS.g15697.t1,GO:0140013
Montipora_capitata_HIv3___TS.g15697.t1,GO:1901363
Montipora_capitata_HIv3___TS.g15697.t1,GO:1901564
Montipora_capitata_HIv3___TS.g15697.t1,GO:1901566
Montipora_capitata_HIv3___TS.g15697.t1,GO:1901576
Montipora_capitata_HIv3___TS.g15697.t1,GO:1903046
Montipora_capitata_HIv3___TS.g15697.t1,GO:2000112
Montipora_capitata_HIv3___RNAseq.g47569.t1,GO:0000151
Montipora_capitata_HIv3___RNAseq.g47569.t1,GO:0001942
Montipora_capitata_HIv3___RNAseq.g47569.t1,GO:0003674
Montipora_capitata_HIv3___RNAseq.g47569.t1,GO:0005215
Montipora_capitata_HIv3___RNAseq.g47569.t1,GO:0005216
Montipora_capitata_HIv3___RNAseq.g47569.t1,GO:0005261
Montipora_capitata_HIv3___RNAseq.g47569.t1,GO:0005262
Montipora_capitata_HIv3___RNAseq.g47569.t1,GO:0005488
Montipora_capitata_HIv3___RNAseq.g47569.t1,GO:0005515
Montipora_capitata_HIv3___RNAseq.g47569.t1,GO:0005575
Montipora_capitata_HIv3___RNAseq.g47569.t1,GO:0005622
Montipora_capitata_HIv3___RNAseq.g47569.t1,GO:0005623
Montipora_capitata_HIv3___RNAseq.g47569.t1,GO:0005886
Montipora_capitata_HIv3___RNAseq.g47569.t1,GO:0006464
Montipora_capitata_HIv3___RNAseq.g47569.t1,GO:0006508
Montipora_capitata_HIv3___RNAseq.g47569.t1,GO:0006511
Montipora_capitata_HIv3___RNAseq.g47569.t1,GO:0006807
Montipora_capitata_HIv3___RNAseq.g47569.t1,GO:0006810
Montipora_capitata_HIv3___RNAseq.g47569.t1,GO:0006811
Montipora_capitata_HIv3___RNAseq.g47569.t1,GO:0006812
Montipora_capitata_HIv3___RNAseq.g47569.t1,GO:0006816
Montipora_capitata_HIv3___RNAseq.g47569.t1,GO:0007275
Montipora_capitata_HIv3___RNAseq.g47569.t1,GO:0008150
Montipora_capitata_HIv3___RNAseq.g47569.t1,GO:0008152
Montipora_capitata_HIv3___RNAseq.g47569.t1,GO:0008324
Montipora_capitata_HIv3___RNAseq.g47569.t1,GO:0008544
Montipora_capitata_HIv3___RNAseq.g47569.t1,GO:0009056
Montipora_capitata_HIv3___RNAseq.g47569.t1,GO:0009057
Montipora_capitata_HIv3___RNAseq.g47569.t1,GO:0009888
Montipora_capitata_HIv3___RNAseq.g47569.t1,GO:0009987
Montipora_capitata_HIv3___RNAseq.g47569.t1,GO:0015075
Montipora_capitata_HIv3___RNAseq.g47569.t1,GO:0015085
Montipora_capitata_HIv3___RNAseq.g47569.t1,GO:0015267
Montipora_capitata_HIv3___RNAseq.g47569.t1,GO:0015318
Montipora_capitata_HIv3___RNAseq.g47569.t1,GO:0016020
Montipora_capitata_HIv3___RNAseq.g47569.t1,GO:0016567
Montipora_capitata_HIv3___RNAseq.g47569.t1,GO:0019538
Montipora_capitata_HIv3___RNAseq.g47569.t1,GO:0019899
Montipora_capitata_HIv3___RNAseq.g47569.t1,GO:0019902
Montipora_capitata_HIv3___RNAseq.g47569.t1,GO:0019941
Montipora_capitata_HIv3___RNAseq.g47569.t1,GO:0021700
Montipora_capitata_HIv3___RNAseq.g47569.t1,GO:0022404
Montipora_capitata_HIv3___RNAseq.g47569.t1,GO:0022405
Montipora_capitata_HIv3___RNAseq.g47569.t1,GO:0022803
Montipora_capitata_HIv3___RNAseq.g47569.t1,GO:0022838
Montipora_capitata_HIv3___RNAseq.g47569.t1,GO:0022857
Montipora_capitata_HIv3___RNAseq.g47569.t1,GO:0022890
Montipora_capitata_HIv3___RNAseq.g47569.t1,GO:0030001
Montipora_capitata_HIv3___RNAseq.g47569.t1,GO:0030163
Montipora_capitata_HIv3___RNAseq.g47569.t1,GO:0031461
Montipora_capitata_HIv3___RNAseq.g47569.t1,GO:0031464
Montipora_capitata_HIv3___RNAseq.g47569.t1,GO:0032446
Montipora_capitata_HIv3___RNAseq.g47569.t1,GO:0032501
Montipora_capitata_HIv3___RNAseq.g47569.t1,GO:0032502
Montipora_capitata_HIv3___RNAseq.g47569.t1,GO:0032991
Montipora_capitata_HIv3___RNAseq.g47569.t1,GO:0034220
Montipora_capitata_HIv3___RNAseq.g47569.t1,GO:0036211
Montipora_capitata_HIv3___RNAseq.g47569.t1,GO:0042303
Montipora_capitata_HIv3___RNAseq.g47569.t1,GO:0042633
Montipora_capitata_HIv3___RNAseq.g47569.t1,GO:0043170
Montipora_capitata_HIv3___RNAseq.g47569.t1,GO:0043412
Montipora_capitata_HIv3___RNAseq.g47569.t1,GO:0043588
Montipora_capitata_HIv3___RNAseq.g47569.t1,GO:0043632
Montipora_capitata_HIv3___RNAseq.g47569.t1,GO:0044237
Montipora_capitata_HIv3___RNAseq.g47569.t1,GO:0044238
Montipora_capitata_HIv3___RNAseq.g47569.t1,GO:0044248
Montipora_capitata_HIv3___RNAseq.g47569.t1,GO:0044257
Montipora_capitata_HIv3___RNAseq.g47569.t1,GO:0044260
Montipora_capitata_HIv3___RNAseq.g47569.t1,GO:0044265
Montipora_capitata_HIv3___RNAseq.g47569.t1,GO:0044267
Montipora_capitata_HIv3___RNAseq.g47569.t1,GO:0044424
Montipora_capitata_HIv3___RNAseq.g47569.t1,GO:0044464
Montipora_capitata_HIv3___RNAseq.g47569.t1,GO:0046873
Montipora_capitata_HIv3___RNAseq.g47569.t1,GO:0048513
