category,over_represented_pvalue,under_represented_pvalue,numDEInCat,numInCat,term,ontology,over_represented_bh,under_represented_bh
GO:0060174,0.003052424203884181,0.9999354586534223,2,8,limb bud formation,BP,0.8171593962481609,1
GO:0071280,0.003611337342684038,0.999914402743685,2,9,cellular response to copper ion,BP,0.9060766845541968,1
GO:1904779,0.003743963761087478,0.9999096008374262,2,9,regulation of protein localization to centrosome,BP,0.9106735964481539,1
GO:0003208,0.0038269551912996354,0.9997344750848003,3,29,cardiac ventricle morphogenesis,BP,0.9106735964481539,1
GO:0060411,0.004058502780316906,0.99971173582669,3,30,cardiac septum morphogenesis,BP,0.9539956230561996,1
GO:0042306,0.004326838522966014,0.9994842772115636,4,61,regulation of protein import into nucleus,BP,0.9588864501870016,1
GO:0007144,0.004440558362124738,0.9998804078160389,2,10,female meiosis I,BP,0.9588864501870016,1
GO:0035270,0.004576786169504754,0.9994447691161167,4,64,endocrine system development,BP,0.9588864501870016,1
GO:0007049,0.005016030651710161,0.997841712086699,18,852,cell cycle,BP,1,1
GO:0044773,0.005143114675460802,0.9993559838920003,4,62,mitotic DNA damage checkpoint signaling,BP,1,1
GO:0044770,0.005149349218903865,0.9987768987372769,7,195,cell cycle phase transition,BP,1,1
GO:0008283,0.005388909263822073,0.9980944397656368,12,470,cell population proliferation,BP,1,1
GO:0019377,0.0053895311722256915,0.9998368624951934,2,11,glycolipid catabolic process,BP,1,1
GO:0002320,0.005442823215004637,0.9998372070122827,2,10,lymphoid progenitor cell differentiation,BP,1,1
GO:0035909,0.005808072577668314,0.9998172740197765,2,11,aorta morphogenesis,BP,1,1
GO:0014009,0.006018815685442987,0.9998071248134313,2,11,glial cell proliferation,BP,1,1
GO:0035970,0.006196639232891861,0.9997956074858314,2,12,peptidyl-threonine dephosphorylation,BP,1,1
GO:1904589,0.0062119500282604235,0.9991765631214454,4,68,regulation of protein import,BP,1,1
GO:0007591,0.006272768538471124,0.9994747599365115,3,34,"molting cycle, chitin-based cuticle",BP,1,1
GO:0016139,0.006607520772418019,0.9997746970773288,2,12,glycoside catabolic process,BP,1,1
GO:0010467,0.006657351256276486,0.9967187670183474,24,1329,gene expression,BP,1,1
GO:0003179,0.006721006760000396,0.9997687987602529,2,12,heart valve morphogenesis,BP,1,1
GO:0007056,0.006849782609024048,0.9997620423275896,2,12,spindle assembly involved in female meiosis,BP,1,1
GO:0033145,0.006914533833547604,0.9997586197411652,2,12,positive regulation of intracellular steroid hormone receptor signaling pathway,BP,1,1
GO:0044784,0.0072806422605415895,0.9997425309018126,2,11,metaphase/anaphase transition of cell cycle,BP,1,1
GO:0060828,0.007670582502022487,0.9982874859694949,6,161,regulation of canonical Wnt signaling pathway,BP,1,1
GO:0043043,0.00781252813205734,0.9977669895068851,8,270,peptide biosynthetic process,BP,1,1
GO:0008544,0.0078217719692443,0.9982475550563891,6,156,epidermis development,BP,1,1
GO:0044774,0.007897207760334705,0.9988782694075736,4,69,mitotic DNA integrity checkpoint signaling,BP,1,1
GO:0045787,0.007977082563964078,0.9977124227274445,8,264,positive regulation of cell cycle,BP,1,1
GO:0061982,0.008496534800611837,0.998388031504053,5,111,meiosis I cell cycle process,BP,1,1
GO:0048609,0.008904863594343233,0.995769604407707,20,1036,multicellular organismal reproductive process,BP,1,1
GO:0007093,0.009494637076998162,0.9981478723461508,5,115,mitotic cell cycle checkpoint signaling,BP,1,1
GO:0035019,0.009560889796946465,0.9990573313648666,3,41,somatic stem cell population maintenance,BP,1,1
GO:0007381,0.009714433438087292,1,1,1,"specification of segmental identity, labial segment",BP,1,1
GO:0035271,0.009714433438087292,1,1,1,ring gland development,BP,1,1
GO:0002074,0.009860458047734898,1,1,1,extraocular skeletal muscle development,BP,1,1
GO:0003350,0.009860458047734898,1,1,1,pulmonary myocardium development,BP,1,1
GO:0021763,0.009860458047734898,1,1,1,subthalamic nucleus development,BP,1,1
GO:0021855,0.009860458047734898,1,1,1,hypothalamus cell migration,BP,1,1
GO:0035462,0.009860458047734898,1,1,1,determination of left/right asymmetry in diencephalon,BP,1,1
GO:0035993,0.009860458047734898,1,1,1,deltoid tuberosity development,BP,1,1
GO:0060127,0.009860458047734898,1,1,1,prolactin secreting cell differentiation,BP,1,1
GO:0060460,0.009860458047734898,1,1,1,left lung morphogenesis,BP,1,1
GO:0060577,0.009860458047734898,1,1,1,pulmonary vein morphogenesis,BP,1,1
GO:0060578,0.009860458047734898,1,1,1,superior vena cava morphogenesis,BP,1,1
GO:0061183,0.009860458047734898,1,1,1,regulation of dermatome development,BP,1,1
GO:0061184,0.009860458047734898,1,1,1,positive regulation of dermatome development,BP,1,1
GO:0061323,0.009860458047734898,1,1,1,cell proliferation involved in heart morphogenesis,BP,1,1
GO:0061325,0.009860458047734898,1,1,1,cell proliferation involved in outflow tract morphogenesis,BP,1,1
GO:0061386,0.009860458047734898,1,1,1,closure of optic fissure,BP,1,1
GO:2000287,0.009860458047734898,1,1,1,positive regulation of myotome development,BP,1,1
GO:0006366,0.009889377049829827,0.9968045298724418,9,339,transcription by RNA polymerase II,BP,1,1
GO:1990390,0.009927732842743465,1,1,1,protein K33-linked ubiquitination,BP,1,1
GO:1900736,0.009951483972328043,1,1,1,regulation of phospholipase C-activating G protein-coupled receptor signaling pathway,BP,1,1
GO:1900737,0.009951483972328043,1,1,1,negative regulation of phospholipase C-activating G protein-coupled receptor signaling pathway,BP,1,1
GO:0001828,0.010033323219481931,1,1,1,inner cell mass cellular morphogenesis,BP,1,1
GO:0048621,0.010033323219481931,1,1,1,post-embryonic digestive tract morphogenesis,BP,1,1
GO:1901092,0.010238459069736658,1,1,1,positive regulation of protein tetramerization,BP,1,1
GO:1904550,0.010268727588030104,1,1,1,response to arachidonate,BP,1,1
GO:2000324,0.010268727588030104,1,1,1,positive regulation of nuclear receptor-mediated glucocorticoid signaling pathway,BP,1,1
GO:0002154,0.010416829291097092,1,1,1,thyroid hormone receptor signaling pathway,BP,1,1
GO:0060745,0.010416829291097092,1,1,1,mammary gland branching involved in pregnancy,BP,1,1
GO:0060750,0.010416829291097092,1,1,1,epithelial cell proliferation involved in mammary gland duct elongation,BP,1,1
GO:0060751,0.010416829291097092,1,1,1,branch elongation involved in mammary gland duct branching,BP,1,1
GO:1903319,0.01046478520476051,0.9995334274198788,2,15,positive regulation of protein maturation,BP,1,1
GO:0035116,0.010475903931329656,0.99953648695327,2,14,embryonic hindlimb morphogenesis,BP,1,1
GO:0045736,0.010610671434154555,0.9995234928781479,2,15,negative regulation of cyclin-dependent protein serine/threonine kinase activity,BP,1,1
GO:1904030,0.010610671434154555,0.9995234928781479,2,15,negative regulation of cyclin-dependent protein kinase activity,BP,1,1
GO:0007127,0.010848219203210448,0.9983057094933129,4,76,meiosis I,BP,1,1
GO:0070903,0.010945876161305096,1,1,1,mitochondrial tRNA thio-modification,BP,1,1
GO:1901991,0.01103372980746056,0.9977645798420927,5,121,negative regulation of mitotic cell cycle phase transition,BP,1,1
GO:0001959,0.011061467486593854,0.9988468899090899,3,43,regulation of cytokine-mediated signaling pathway,BP,1,1
GO:0060070,0.011343507011451932,0.9988040364092918,3,45,canonical Wnt signaling pathway,BP,1,1
GO:0035378,0.011453181129448937,1,1,1,carbon dioxide transmembrane transport,BP,1,1
GO:0022402,0.011590153523853789,0.9948117247212059,16,787,cell cycle process,BP,1,1
GO:0043170,0.011754043788149746,0.992894020353212,48,3336,macromolecule metabolic process,BP,1,1
GO:0046786,0.012594281209007605,1,1,1,viral replication complex formation and maintenance,BP,1,1
GO:0043604,0.012677029355891383,0.9957333836009251,9,353,amide biosynthetic process,BP,1,1
GO:0035293,0.012678090340919315,0.9993706675033587,2,16,chitin-based larval cuticle pattern formation,BP,1,1
GO:0003279,0.012767950285812577,0.9985952600083519,3,44,cardiac septum development,BP,1,1
GO:0000160,0.012775347623434238,1,1,1,phosphorelay signal transduction system,BP,1,1
GO:0061384,0.013167867594075712,0.9993332366421954,2,16,heart trabecula morphogenesis,BP,1,1
GO:0048483,0.013346615988602449,0.9993193885043606,2,16,autonomic nervous system development,BP,1,1
GO:0044772,0.013931923619323303,0.9964583049260409,6,183,mitotic cell cycle phase transition,BP,1,1
GO:0060759,0.01401969697376514,0.9983986432216136,3,47,regulation of response to cytokine stimulus,BP,1,1
GO:0015828,0.014109382343055848,1,1,1,tyrosine transport,BP,1,1
GO:0045911,0.014235030988066106,0.9992490982178491,2,16,positive regulation of DNA recombination,BP,1,1
GO:0006367,0.014534850186779774,0.9975151623727583,4,90,transcription initiation at RNA polymerase II promoter,BP,1,1
GO:0046466,0.014628511964459124,0.9992081076852274,2,18,membrane lipid catabolic process,BP,1,1
GO:0035137,0.015035902353281125,0.9991786622518822,2,17,hindlimb morphogenesis,BP,1,1
GO:1903046,0.01507110468308081,0.9955983402752442,7,231,meiotic cell cycle process,BP,1,1
GO:1901988,0.015114211419634985,0.9966838606127926,5,132,negative regulation of cell cycle phase transition,BP,1,1
GO:0003006,0.015815997100187693,0.9924855939234458,17,884,developmental process involved in reproduction,BP,1,1
GO:0008363,0.016153902994655217,0.999078662348071,2,18,larval chitin-based cuticle development,BP,1,1
GO:0042337,0.016153902994655217,0.999078662348071,2,18,cuticle development involved in chitin-based cuticle molting cycle,BP,1,1
GO:0016137,0.016497709829857213,0.9990439834728668,2,19,glycoside metabolic process,BP,1,1
GO:0021522,0.01666020913111508,0.999029563459877,2,19,spinal cord motor neuron differentiation,BP,1,1
GO:0044703,0.016815901034809913,0.9916263860111169,19,1031,multi-organism reproductive process,BP,1,1
GO:0007276,0.016921409184739344,0.9918983806221889,17,889,gamete generation,BP,1,1
GO:0090068,0.01697824409268173,0.9954908416310817,6,188,positive regulation of cell cycle process,BP,1,1
GO:2000758,0.016998106764925726,0.9989993365373986,2,19,positive regulation of peptidyl-lysine acetylation,BP,1,1
GO:0006412,0.017032999363867714,0.9948982087005216,7,252,translation,BP,1,1
GO:0140013,0.017107948103798454,0.9954502018129275,6,184,meiotic nuclear division,BP,1,1
GO:0033143,0.01719100970278425,0.9978746338392513,3,51,regulation of intracellular steroid hormone receptor signaling pathway,BP,1,1
GO:0030856,0.01744139139899746,0.9978304090063972,3,52,regulation of epithelial cell differentiation,BP,1,1
GO:0045737,0.017468295469972753,0.9989522732159474,2,20,positive regulation of cyclin-dependent protein serine/threonine kinase activity,BP,1,1
GO:0032459,0.01814574107547655,0.9988942642634334,2,19,regulation of protein oligomerization,BP,1,1
GO:0022412,0.01816443007317539,0.9916477477628427,15,753,cellular process involved in reproduction in multicellular organism,BP,1,1
GO:0001824,0.018245639041891654,0.9976951406405478,3,50,blastocyst development,BP,1,1
GO:1900180,0.018427753114817466,0.9966169303368237,4,93,regulation of protein localization to nucleus,BP,1,1
GO:0048821,0.018446264262840663,0.9988613006375181,2,20,erythrocyte development,BP,1,1
GO:0031016,0.018920253251296686,0.9975718614053612,3,53,pancreas development,BP,1,1
GO:0050896,0.01914898663101331,0.9880953222344501,46,3216,response to stimulus,BP,1,1
GO:0001775,0.019154698654842088,0.9926689667409045,10,428,cell activation,BP,1,1
GO:0003253,0.01949786839441988,0.9999047592073246,1,2,cardiac neural crest cell migration involved in outflow tract morphogenesis,BP,1,1
GO:0003007,0.019638148100856807,0.9953913939340601,5,142,heart morphogenesis,BP,1,1
GO:0016226,0.019667579534469744,0.9987391792894428,2,21,iron-sulfur cluster assembly,BP,1,1
GO:0031163,0.019667579534469744,0.9987391792894428,2,21,metallo-sulfur cluster assembly,BP,1,1
GO:0060126,0.019724864699900164,0.9999025173754353,1,2,somatotropin secreting cell differentiation,BP,1,1
GO:0019953,0.019730026002135893,0.9901872608610147,18,976,sexual reproduction,BP,1,1
GO:0019827,0.019956090878918264,0.9952982097970521,5,141,stem cell population maintenance,BP,1,1
GO:0051225,0.019960506073756736,0.9962458299924059,4,94,spindle assembly,BP,1,1
GO:0015766,0.01997376816020472,0.9999000289052395,1,2,disaccharide transport,BP,1,1
GO:0015771,0.01997376816020472,0.9999000289052395,1,2,trehalose transport,BP,1,1
GO:0015772,0.01997376816020472,0.9999000289052395,1,2,oligosaccharide transport,BP,1,1
GO:1990949,0.019973963717834477,0.9999000269376505,1,2,metaphase/anaphase transition of meiosis I,BP,1,1
GO:0006680,0.020042602230469123,0.9998993351278541,1,2,glucosylceramide catabolic process,BP,1,1
GO:0051971,0.020042602230469123,0.9998993351278541,1,2,positive regulation of transmission of nerve impulse,BP,1,1
GO:1901804,0.020042602230469123,0.9998993351278541,1,2,beta-glucoside metabolic process,BP,1,1
GO:1901805,0.020042602230469123,0.9998993351278541,1,2,beta-glucoside catabolic process,BP,1,1
GO:1904457,0.020042602230469123,0.9998993351278541,1,2,positive regulation of neuronal action potential,BP,1,1
GO:2000271,0.02004790905062646,0.9998992815398788,1,2,positive regulation of fibroblast apoptotic process,BP,1,1
GO:0000077,0.020055626697890745,0.9962244764339541,4,92,DNA damage checkpoint signaling,BP,1,1
GO:0006590,0.020077309272830385,0.999898984397081,1,2,thyroid hormone generation,BP,1,1
GO:0001827,0.020158602177141414,0.9998981604825044,1,2,inner cell mass cell fate commitment,BP,1,1
GO:0009646,0.020193311463052026,0.9998978076692385,1,2,response to absence of light,BP,1,1
GO:0071485,0.020193311463052026,0.9998978076692385,1,2,cellular response to absence of light,BP,1,1
GO:1990603,0.020193311463052026,0.9998978076692385,1,2,dark adaptation,BP,1,1
GO:2000625,0.020193311463052026,0.9998978076692385,1,2,regulation of miRNA catabolic process,BP,1,1
GO:2000626,0.020193311463052026,0.9998978076692385,1,2,negative regulation of miRNA catabolic process,BP,1,1
GO:2000629,0.020193311463052026,0.9998978076692385,1,2,negative regulation of miRNA metabolic process,BP,1,1
GO:0007097,0.020204291556268107,0.9973460110399591,3,51,nuclear migration,BP,1,1
GO:2001214,0.020306405448743958,0.9998966538140135,1,2,positive regulation of vasculogenesis,BP,1,1
GO:0007026,0.020425694033870744,0.9986747936487598,2,19,negative regulation of microtubule depolymerization,BP,1,1
GO:0008285,0.020475332999203864,0.9930448931852669,8,313,negative regulation of cell population proliferation,BP,1,1
GO:0042695,0.02050877871660742,0.9998945727400038,1,2,thelarche,BP,1,1
GO:0060744,0.02050877871660742,0.9998945727400038,1,2,mammary gland branching involved in thelarche,BP,1,1
GO:0042264,0.020518107620546386,0.9998944763022356,1,2,peptidyl-aspartic acid hydroxylation,BP,1,1
GO:0048822,0.020529297627711905,0.9998943605664995,1,2,enucleate erythrocyte development,BP,1,1
GO:0002244,0.020575157425256514,0.997276740587178,3,52,hematopoietic progenitor cell differentiation,BP,1,1
GO:0018282,0.020600983762720012,0.9998936176121653,1,2,metal incorporation into metallo-sulfur cluster,BP,1,1
GO:0018283,0.020600983762720012,0.9998936176121653,1,2,iron incorporation into metallo-sulfur cluster,BP,1,1
GO:1903569,0.02068444418678261,0.9998927493145523,1,2,positive regulation of protein localization to ciliary membrane,BP,1,1
GO:1904031,0.020927954990047914,0.998608654860545,2,22,positive regulation of cyclin-dependent protein kinase activity,BP,1,1
GO:0009798,0.02098396243052345,0.9941540121810466,6,198,axis specification,BP,1,1
GO:0045930,0.02133070940592745,0.9940367945116041,6,195,negative regulation of mitotic cell cycle,BP,1,1
GO:2000211,0.021587450091535388,0.9998831265540896,1,2,regulation of glutamate metabolic process,BP,1,1
GO:0003228,0.02159459618556349,0.9998830487359969,1,2,atrial cardiac muscle tissue development,BP,1,1
GO:0055009,0.02159459618556349,0.9998830487359969,1,2,atrial cardiac muscle tissue morphogenesis,BP,1,1
GO:0098727,0.02167483901665857,0.9947826657947122,5,144,maintenance of cell number,BP,1,1
GO:0097272,0.021841060504042303,0.9998803488114427,1,2,ammonium homeostasis,BP,1,1
GO:1901090,0.02184758411261384,0.9998802769245129,1,2,regulation of protein tetramerization,BP,1,1
GO:0042303,0.02193479879127934,0.9957546316678406,4,95,molting cycle,BP,1,1
GO:1901990,0.02194545668759754,0.9930839011569356,7,255,regulation of mitotic cell cycle phase transition,BP,1,1
GO:0001701,0.021972372996704976,0.9938151110917991,6,198,in utero embryonic development,BP,1,1
GO:0009719,0.02208602866580432,0.9898777012494583,14,709,response to endogenous stimulus,BP,1,1
GO:0030111,0.022119158954381945,0.9937632039709956,6,201,regulation of Wnt signaling pathway,BP,1,1
GO:0007492,0.022225899228080073,0.996967135773981,3,54,endoderm development,BP,1,1
GO:0006298,0.02240996038411848,0.9984602688915526,2,21,mismatch repair,BP,1,1
GO:0007143,0.022544376085956636,0.9969050910450468,3,55,female meiotic nuclear division,BP,1,1
GO:0000075,0.022871046748174438,0.9944184623262121,5,144,cell cycle checkpoint signaling,BP,1,1
GO:0048646,0.02298523903091616,0.9897359262015785,13,634,anatomical structure formation involved in morphogenesis,BP,1,1
GO:0017126,0.023207547369620166,0.9998648138386502,1,2,nucleologenesis,BP,1,1
GO:0051321,0.023444284255917502,0.992512983320598,7,252,meiotic cell cycle,BP,1,1
GO:0030177,0.023484004173622848,0.9953546467255033,4,100,positive regulation of Wnt signaling pathway,BP,1,1
GO:1900370,0.023522304992591694,0.9998610995646147,1,2,positive regulation of post-transcriptional gene silencing by RNA,BP,1,1
GO:0060332,0.023702100307143013,0.9998589550401026,1,2,positive regulation of response to type II interferon,BP,1,1
GO:0060335,0.023702100307143013,0.9998589550401026,1,2,positive regulation of type II interferon-mediated signaling pathway,BP,1,1
GO:0042483,0.023724362242786207,0.9998586883519879,1,2,negative regulation of odontogenesis,BP,1,1
GO:0042308,0.02375723524998266,0.9983103481968107,2,22,negative regulation of protein import into nucleus,BP,1,1
GO:1904590,0.02375723524998266,0.9983103481968107,2,22,negative regulation of protein import,BP,1,1
GO:0090304,0.023809383487867465,0.9866596975268433,25,1552,nucleic acid metabolic process,BP,1,1
GO:1902680,0.02390065745957349,0.9889305370967156,14,728,positive regulation of RNA biosynthetic process,BP,1,1
GO:0006518,0.02404543534857695,0.9915811491311243,8,331,peptide metabolic process,BP,1,1
GO:1901700,0.024065140761301493,0.9885365817471654,15,791,response to oxygen-containing compound,BP,1,1
GO:2000290,0.024097254731247755,0.9998541833564715,1,2,regulation of myotome development,BP,1,1
GO:0070481,0.024538858659501558,0.9998487556666331,1,2,"nuclear-transcribed mRNA catabolic process, non-stop decay",BP,1,1
GO:0016070,0.024781425836473664,0.9869145955940245,20,1179,RNA metabolic process,BP,1,1
GO:0021517,0.024818837693107363,0.9981875562846733,2,23,ventral spinal cord development,BP,1,1
GO:0002520,0.024828108787040386,0.9906359149205713,9,384,immune system development,BP,1,1
GO:0022404,0.02498145580100738,0.996434256281331,3,55,molting cycle process,BP,1,1
GO:0000018,0.02552324711225939,0.9963247882120561,3,56,regulation of DNA recombination,BP,1,1
GO:0048844,0.025541728439316378,0.9981059442797463,2,23,artery morphogenesis,BP,1,1
GO:0008152,0.02556679149249795,0.9833663082295524,59,4463,metabolic process,BP,1,1
GO:0009058,0.025728570647921355,0.9850675134862877,28,1817,biosynthetic process,BP,1,1
GO:0021515,0.026080677655747207,0.9980387126663333,2,24,cell differentiation in spinal cord,BP,1,1
GO:0031570,0.02611493545769689,0.9946646642827347,4,100,DNA integrity checkpoint signaling,BP,1,1
GO:0001711,0.026540919029024477,0.9979853409744687,2,24,endodermal cell fate commitment,BP,1,1
GO:0043244,0.026605240367423046,0.9961055441378021,3,57,regulation of protein-containing complex disassembly,BP,1,1
GO:0042062,0.027087482326413226,0.9998154659907722,1,2,long-term strengthening of neuromuscular junction,BP,1,1
GO:0016055,0.0274471051591757,0.9942996351691893,4,106,Wnt signaling pathway,BP,1,1
GO:0009790,0.0276681375604244,0.9859687299753404,17,938,embryo development,BP,1,1
GO:0051446,0.027678166289982285,0.9978512828252758,2,24,positive regulation of meiotic cell cycle,BP,1,1
GO:0061180,0.028008447045355673,0.9978117739695722,2,24,mammary gland epithelium development,BP,1,1
GO:0048515,0.02818276434946528,0.9927320401727509,5,155,spermatid differentiation,BP,1,1
GO:1901985,0.02837173746317459,0.9977622297861966,2,25,positive regulation of protein acetylation,BP,1,1
GO:0051647,0.02876741964343265,0.995656425435365,3,59,nucleus localization,BP,1,1
GO:0031114,0.028821808274635114,0.9977198415185593,2,23,regulation of microtubule depolymerization,BP,1,1
GO:0048557,0.02894941083049019,0.9976978098853163,2,24,embryonic digestive tract morphogenesis,BP,1,1
GO:0021539,0.029147825043835517,0.9997152708678017,1,3,subthalamus development,BP,1,1
GO:0060459,0.029196337374813433,0.9997143159570636,1,3,left lung development,BP,1,1
GO:0009913,0.029257992122774818,0.9938044559579597,4,105,epidermal cell differentiation,BP,1,1
GO:0090306,0.02947323309191462,0.9976273436673296,2,25,meiotic spindle assembly,BP,1,1
GO:0007380,0.02948349030081114,0.999708630496546,1,3,"specification of segmental identity, head",BP,1,1
GO:0016240,0.029617945130433105,0.9997059488526061,1,3,autophagosome membrane docking,BP,1,1
GO:0032386,0.029714289744769088,0.9900290985458953,7,273,regulation of intracellular transport,BP,1,1
GO:0061309,0.029780174196273115,0.9997026966881414,1,3,cardiac neural crest cell development involved in outflow tract morphogenesis,BP,1,1
GO:0070318,0.029928508862578695,0.9996997071931802,1,3,positive regulation of G0 to G1 transition,BP,1,1
GO:0045603,0.030023784888028888,0.9996977790307793,1,3,positive regulation of endothelial cell differentiation,BP,1,1
GO:0035044,0.030070184109890246,0.9996968377547697,1,3,sperm aster formation,BP,1,1
GO:0008286,0.03036353520971318,0.9953122472788865,3,62,insulin receptor signaling pathway,BP,1,1
GO:1902807,0.030372044971216622,0.9953104281651132,3,62,negative regulation of cell cycle G1/S phase transition,BP,1,1
GO:2000134,0.030372044971216622,0.9953104281651132,3,62,negative regulation of G1/S transition of mitotic cell cycle,BP,1,1
GO:1905126,0.030407242826328205,0.9996899554825078,1,3,regulation of axo-dendritic protein transport,BP,1,1
GO:1903394,0.030457565403794577,0.9996889212454296,1,3,protein localization to kinetochore involved in kinetochore assembly,BP,1,1
GO:0046822,0.030546122166454172,0.9934404297292085,4,109,regulation of nucleocytoplasmic transport,BP,1,1
GO:0043353,0.03100845123270753,0.9996774851426347,1,3,enucleate erythrocyte differentiation,BP,1,1
GO:0097066,0.03103262810777019,0.9974254921400246,2,26,response to thyroid hormone,BP,1,1
