Montipora_capitata_HIv3___Scaffold_1	95178	95408	+
Montipora_capitata_HIv3___Scaffold_1	101036	101116	-
Montipora_capitata_HIv3___Scaffold_1	101483	101731	-
Montipora_capitata_HIv3___Scaffold_1	109575	109604	-
Montipora_capitata_HIv3___Scaffold_1	109800	109941	+
Montipora_capitata_HIv3___Scaffold_1	112980	113056	+
Montipora_capitata_HIv3___Scaffold_1	113464	113556	+
Montipora_capitata_HIv3___Scaffold_1	114753	114827	+
Montipora_capitata_HIv3___Scaffold_1	116421	116485	+
Montipora_capitata_HIv3___Scaffold_1	117282	117325	+
Montipora_capitata_HIv3___Scaffold_1	117837	117949	+
Montipora_capitata_HIv3___Scaffold_1	118112	118211	+
Montipora_capitata_HIv3___Scaffold_1	119180	119235	+
Montipora_capitata_HIv3___Scaffold_1	122191	122490	-
Montipora_capitata_HIv3___Scaffold_1	123765	123992	-
Montipora_capitata_HIv3___Scaffold_1	124058	124354	-
Montipora_capitata_HIv3___Scaffold_1	124551	124844	-
Montipora_capitata_HIv3___Scaffold_1	125083	125361	-
Montipora_capitata_HIv3___Scaffold_1	127911	127941	+
Montipora_capitata_HIv3___Scaffold_1	128422	128486	+
Montipora_capitata_HIv3___Scaffold_1	129386	129478	+
Montipora_capitata_HIv3___Scaffold_1	132212	132268	+
Montipora_capitata_HIv3___Scaffold_1	137188	137283	+
Montipora_capitata_HIv3___Scaffold_1	137798	137880	+
Montipora_capitata_HIv3___Scaffold_1	139052	139136	+
Montipora_capitata_HIv3___Scaffold_1	142442	142610	+
Montipora_capitata_HIv3___Scaffold_1	147290	147339	+
Montipora_capitata_HIv3___Scaffold_1	148045	148164	+
Montipora_capitata_HIv3___Scaffold_1	148270	148410	+
Montipora_capitata_HIv3___Scaffold_1	161274	161410	+
Montipora_capitata_HIv3___Scaffold_1	162567	162986	+
Montipora_capitata_HIv3___Scaffold_1	163156	163387	+
Montipora_capitata_HIv3___Scaffold_1	169949	170560	+
Montipora_capitata_HIv3___Scaffold_1	170981	172081	+
Montipora_capitata_HIv3___Scaffold_1	176399	176454	+
Montipora_capitata_HIv3___Scaffold_1	176596	176671	+
Montipora_capitata_HIv3___Scaffold_1	177904	178014	+
Montipora_capitata_HIv3___Scaffold_1	178397	178516	+
Montipora_capitata_HIv3___Scaffold_1	178679	178838	+
Montipora_capitata_HIv3___Scaffold_1	179044	179165	+
Montipora_capitata_HIv3___Scaffold_1	181073	181262	+
Montipora_capitata_HIv3___Scaffold_1	182724	182782	+
Montipora_capitata_HIv3___Scaffold_1	183717	183794	+
Montipora_capitata_HIv3___Scaffold_1	184254	184322	+
Montipora_capitata_HIv3___Scaffold_1	190124	190231	+
Montipora_capitata_HIv3___Scaffold_1	190353	190451	+
Montipora_capitata_HIv3___Scaffold_1	190813	190944	+
Montipora_capitata_HIv3___Scaffold_1	192954	193044	+
Montipora_capitata_HIv3___Scaffold_1	193134	193236	+
Montipora_capitata_HIv3___Scaffold_1	195383	195516	+
Montipora_capitata_HIv3___Scaffold_1	195614	195680	+
Montipora_capitata_HIv3___Scaffold_1	197432	197610	+
Montipora_capitata_HIv3___Scaffold_1	204190	204450	+
Montipora_capitata_HIv3___Scaffold_1	205377	205542	+
Montipora_capitata_HIv3___Scaffold_1	206166	206244	+
Montipora_capitata_HIv3___Scaffold_1	206712	206834	+
Montipora_capitata_HIv3___Scaffold_1	207606	207700	+
Montipora_capitata_HIv3___Scaffold_1	209166	209301	+
Montipora_capitata_HIv3___Scaffold_1	210770	210931	+
Montipora_capitata_HIv3___Scaffold_1	211006	211063	+
Montipora_capitata_HIv3___Scaffold_1	211153	211274	+
Montipora_capitata_HIv3___Scaffold_1	211748	211809	+
Montipora_capitata_HIv3___Scaffold_1	217924	218059	+
Montipora_capitata_HIv3___Scaffold_1	219019	219108	+
Montipora_capitata_HIv3___Scaffold_1	219768	219832	+
Montipora_capitata_HIv3___Scaffold_1	219946	220048	+
Montipora_capitata_HIv3___Scaffold_1	223365	223637	+
Montipora_capitata_HIv3___Scaffold_1	226957	227084	+
Montipora_capitata_HIv3___Scaffold_1	227515	227728	+
Montipora_capitata_HIv3___Scaffold_1	228560	228738	+
Montipora_capitata_HIv3___Scaffold_1	232307	232475	+
Montipora_capitata_HIv3___Scaffold_1	232620	232685	+
Montipora_capitata_HIv3___Scaffold_1	232792	232891	+
Montipora_capitata_HIv3___Scaffold_1	233500	233591	+
Montipora_capitata_HIv3___Scaffold_1	233920	233973	+
Montipora_capitata_HIv3___Scaffold_1	234229	234357	+
Montipora_capitata_HIv3___Scaffold_1	235311	235430	+
Montipora_capitata_HIv3___Scaffold_1	235768	235923	+
Montipora_capitata_HIv3___Scaffold_1	238961	239100	+
Montipora_capitata_HIv3___Scaffold_1	239545	239676	+
Montipora_capitata_HIv3___Scaffold_1	239813	239921	+
Montipora_capitata_HIv3___Scaffold_1	241205	241338	+
Montipora_capitata_HIv3___Scaffold_1	242202	242351	+
Montipora_capitata_HIv3___Scaffold_1	242579	242752	+
Montipora_capitata_HIv3___Scaffold_1	243686	243787	+
Montipora_capitata_HIv3___Scaffold_1	243917	244025	+
Montipora_capitata_HIv3___Scaffold_1	250698	250799	+
Montipora_capitata_HIv3___Scaffold_1	251030	251245	+
Montipora_capitata_HIv3___Scaffold_1	251825	251993	+
Montipora_capitata_HIv3___Scaffold_1	253026	253135	+
Montipora_capitata_HIv3___Scaffold_1	253244	253375	+
Montipora_capitata_HIv3___Scaffold_1	253637	253816	+
Montipora_capitata_HIv3___Scaffold_1	254431	254515	+
Montipora_capitata_HIv3___Scaffold_1	254684	254807	+
Montipora_capitata_HIv3___Scaffold_1	255857	255995	+
Montipora_capitata_HIv3___Scaffold_1	256571	256648	+
Montipora_capitata_HIv3___Scaffold_1	257845	257955	+
Montipora_capitata_HIv3___Scaffold_1	258125	258250	+
Montipora_capitata_HIv3___Scaffold_1	258500	258598	+
Montipora_capitata_HIv3___Scaffold_1	259239	259347	+
Montipora_capitata_HIv3___Scaffold_1	260001	260112	+
Montipora_capitata_HIv3___Scaffold_1	260654	260710	+
Montipora_capitata_HIv3___Scaffold_1	260818	260908	+
Montipora_capitata_HIv3___Scaffold_1	261034	261090	+
Montipora_capitata_HIv3___Scaffold_1	261188	261308	+
Montipora_capitata_HIv3___Scaffold_1	261595	261705	+
Montipora_capitata_HIv3___Scaffold_1	262677	262768	+
Montipora_capitata_HIv3___Scaffold_1	263229	263326	+
Montipora_capitata_HIv3___Scaffold_1	263774	263844	+
Montipora_capitata_HIv3___Scaffold_1	264619	264650	+
Montipora_capitata_HIv3___Scaffold_1	265998	266132	+
Montipora_capitata_HIv3___Scaffold_1	266311	266433	+
Montipora_capitata_HIv3___Scaffold_1	267031	267119	+
Montipora_capitata_HIv3___Scaffold_1	267814	267898	+
Montipora_capitata_HIv3___Scaffold_1	269454	269636	+
Montipora_capitata_HIv3___Scaffold_1	270147	270215	+
Montipora_capitata_HIv3___Scaffold_1	270605	270749	+
Montipora_capitata_HIv3___Scaffold_1	270852	270919	+
Montipora_capitata_HIv3___Scaffold_1	271490	271612	+
Montipora_capitata_HIv3___Scaffold_1	271829	271926	+
Montipora_capitata_HIv3___Scaffold_1	272009	272104	+
Montipora_capitata_HIv3___Scaffold_1	273300	273383	+
Montipora_capitata_HIv3___Scaffold_1	273518	273589	+
Montipora_capitata_HIv3___Scaffold_1	274030	274231	+
Montipora_capitata_HIv3___Scaffold_1	274454	274642	+
Montipora_capitata_HIv3___Scaffold_1	275020	275062	+
Montipora_capitata_HIv3___Scaffold_1	275295	275382	+
Montipora_capitata_HIv3___Scaffold_1	276171	276375	+
Montipora_capitata_HIv3___Scaffold_1	277468	277823	-
Montipora_capitata_HIv3___Scaffold_1	282787	283119	-
Montipora_capitata_HIv3___Scaffold_1	283991	284164	-
Montipora_capitata_HIv3___Scaffold_1	284913	285086	-
Montipora_capitata_HIv3___Scaffold_1	285858	286031	-
Montipora_capitata_HIv3___Scaffold_1	286294	286473	-
Montipora_capitata_HIv3___Scaffold_1	286853	287026	-
Montipora_capitata_HIv3___Scaffold_1	287378	287554	-
Montipora_capitata_HIv3___Scaffold_1	288027	288149	-
Montipora_capitata_HIv3___Scaffold_1	288306	288422	-
Montipora_capitata_HIv3___Scaffold_1	288770	288886	-
Montipora_capitata_HIv3___Scaffold_1	289047	289217	-
Montipora_capitata_HIv3___Scaffold_1	289580	289705	-
Montipora_capitata_HIv3___Scaffold_1	290368	290397	-
Montipora_capitata_HIv3___Scaffold_1	291820	291958	-
Montipora_capitata_HIv3___Scaffold_1	292052	292180	-
Montipora_capitata_HIv3___Scaffold_1	292612	292805	-
Montipora_capitata_HIv3___Scaffold_1	293407	293643	-
Montipora_capitata_HIv3___Scaffold_1	294110	294390	-
Montipora_capitata_HIv3___Scaffold_1	294590	294935	-
Montipora_capitata_HIv3___Scaffold_1	296140	296653	-
Montipora_capitata_HIv3___Scaffold_1	297964	298133	-
Montipora_capitata_HIv3___Scaffold_1	298661	298822	-
Montipora_capitata_HIv3___Scaffold_1	299308	299386	-
Montipora_capitata_HIv3___Scaffold_1	302929	303222	-
Montipora_capitata_HIv3___Scaffold_1	303663	304179	-
Montipora_capitata_HIv3___Scaffold_1	306610	307517	-
Montipora_capitata_HIv3___Scaffold_1	311565	311794	-
Montipora_capitata_HIv3___Scaffold_1	312274	312834	-
Montipora_capitata_HIv3___Scaffold_1	313234	313437	-
Montipora_capitata_HIv3___Scaffold_1	314385	314627	-
Montipora_capitata_HIv3___Scaffold_1	315855	316112	-
Montipora_capitata_HIv3___Scaffold_1	316811	317011	-
Montipora_capitata_HIv3___Scaffold_1	317391	317576	-
Montipora_capitata_HIv3___Scaffold_1	318249	318440	-
Montipora_capitata_HIv3___Scaffold_1	320702	320863	-
Montipora_capitata_HIv3___Scaffold_1	322414	322569	-
Montipora_capitata_HIv3___Scaffold_1	323124	323424	-
Montipora_capitata_HIv3___Scaffold_1	330241	330276	+
Montipora_capitata_HIv3___Scaffold_1	330760	330990	+
Montipora_capitata_HIv3___Scaffold_1	333817	334365	-
Montipora_capitata_HIv3___Scaffold_1	335430	335521	-
Montipora_capitata_HIv3___Scaffold_1	336058	336275	-
Montipora_capitata_HIv3___Scaffold_1	337626	337746	-
Montipora_capitata_HIv3___Scaffold_1	338846	338884	-
Montipora_capitata_HIv3___Scaffold_1	340782	340860	-
Montipora_capitata_HIv3___Scaffold_1	341406	341489	-
Montipora_capitata_HIv3___Scaffold_1	341889	341960	-
Montipora_capitata_HIv3___Scaffold_1	342585	342626	-
Montipora_capitata_HIv3___Scaffold_1	343217	343283	-
Montipora_capitata_HIv3___Scaffold_1	343740	343819	-
Montipora_capitata_HIv3___Scaffold_1	344195	344263	-
Montipora_capitata_HIv3___Scaffold_1	345999	346214	-
Montipora_capitata_HIv3___Scaffold_1	346457	346561	-
Montipora_capitata_HIv3___Scaffold_1	347303	347377	-
Montipora_capitata_HIv3___Scaffold_1	347722	347790	-
Montipora_capitata_HIv3___Scaffold_1	349180	349303	-
Montipora_capitata_HIv3___Scaffold_1	351869	352011	-
Montipora_capitata_HIv3___Scaffold_1	352691	352739	-
Montipora_capitata_HIv3___Scaffold_1	353161	353258	-
Montipora_capitata_HIv3___Scaffold_1	357010	357066	-
Montipora_capitata_HIv3___Scaffold_1	358312	358396	-
Montipora_capitata_HIv3___Scaffold_1	358646	358770	-
Montipora_capitata_HIv3___Scaffold_1	359121	359238	-
Montipora_capitata_HIv3___Scaffold_1	359846	359952	-
Montipora_capitata_HIv3___Scaffold_1	361621	361725	-
Montipora_capitata_HIv3___Scaffold_1	361964	362071	-
Montipora_capitata_HIv3___Scaffold_1	362697	362793	-
Montipora_capitata_HIv3___Scaffold_1	364442	364519	-
Montipora_capitata_HIv3___Scaffold_1	377512	377556	-
Montipora_capitata_HIv3___Scaffold_1	378059	378248	-
Montipora_capitata_HIv3___Scaffold_1	378421	378459	-
Montipora_capitata_HIv3___Scaffold_1	380150	380177	-
Montipora_capitata_HIv3___Scaffold_1	384289	384348	-
Montipora_capitata_HIv3___Scaffold_1	387615	387722	-
Montipora_capitata_HIv3___Scaffold_1	389313	389414	-
Montipora_capitata_HIv3___Scaffold_1	390621	390702	-
Montipora_capitata_HIv3___Scaffold_1	392070	392206	-
Montipora_capitata_HIv3___Scaffold_1	396627	396839	+
Montipora_capitata_HIv3___Scaffold_1	397517	397573	+
Montipora_capitata_HIv3___Scaffold_1	398275	398542	+
Montipora_capitata_HIv3___Scaffold_1	399570	399723	+
Montipora_capitata_HIv3___Scaffold_1	399797	399811	+
Montipora_capitata_HIv3___Scaffold_1	400211	400448	+
Montipora_capitata_HIv3___Scaffold_1	408582	410375	-
Montipora_capitata_HIv3___Scaffold_1	415618	415737	-
Montipora_capitata_HIv3___Scaffold_1	422915	424675	-
Montipora_capitata_HIv3___Scaffold_1	429957	430113	-
Montipora_capitata_HIv3___Scaffold_1	433114	433307	-
Montipora_capitata_HIv3___Scaffold_1	436090	436161	-
Montipora_capitata_HIv3___Scaffold_1	445306	445387	-
Montipora_capitata_HIv3___Scaffold_1	446513	446593	-
Montipora_capitata_HIv3___Scaffold_1	446762	446850	-
Montipora_capitata_HIv3___Scaffold_1	448038	448184	-
Montipora_capitata_HIv3___Scaffold_1	448447	448545	-
Montipora_capitata_HIv3___Scaffold_1	451528	451629	-
Montipora_capitata_HIv3___Scaffold_1	457035	457343	+
Montipora_capitata_HIv3___Scaffold_1	461085	461675	-
Montipora_capitata_HIv3___Scaffold_1	461779	462189	-
Montipora_capitata_HIv3___Scaffold_1	463759	464232	-
Montipora_capitata_HIv3___Scaffold_1	465451	465713	-
Montipora_capitata_HIv3___Scaffold_1	468463	468819	-
Montipora_capitata_HIv3___Scaffold_1	471911	471962	-
Montipora_capitata_HIv3___Scaffold_1	473632	473646	-
Montipora_capitata_HIv3___Scaffold_1	479136	479237	-
Montipora_capitata_HIv3___Scaffold_1	482820	482926	-
Montipora_capitata_HIv3___Scaffold_1	483584	483696	-
Montipora_capitata_HIv3___Scaffold_1	484966	485036	-
Montipora_capitata_HIv3___Scaffold_1	485288	485416	-
Montipora_capitata_HIv3___Scaffold_1	485823	486312	-
Montipora_capitata_HIv3___Scaffold_1	486690	486739	-
Montipora_capitata_HIv3___Scaffold_1	487379	487645	-
Montipora_capitata_HIv3___Scaffold_1	496000	496208	-
Montipora_capitata_HIv3___Scaffold_1	498509	498995	-
Montipora_capitata_HIv3___Scaffold_1	499117	499235	+
Montipora_capitata_HIv3___Scaffold_1	499565	499618	+
Montipora_capitata_HIv3___Scaffold_1	500156	500210	+
Montipora_capitata_HIv3___Scaffold_1	500755	500899	+
Montipora_capitata_HIv3___Scaffold_1	504568	504647	+
Montipora_capitata_HIv3___Scaffold_1	505073	505249	+
Montipora_capitata_HIv3___Scaffold_1	505859	506137	+
Montipora_capitata_HIv3___Scaffold_1	510954	511075	-
Montipora_capitata_HIv3___Scaffold_1	511548	511685	-
Montipora_capitata_HIv3___Scaffold_1	512092	512185	-
Montipora_capitata_HIv3___Scaffold_1	513434	513540	-
Montipora_capitata_HIv3___Scaffold_1	513692	513857	-
Montipora_capitata_HIv3___Scaffold_1	514185	514269	-
Montipora_capitata_HIv3___Scaffold_1	514936	514986	-
Montipora_capitata_HIv3___Scaffold_1	515272	515383	-
Montipora_capitata_HIv3___Scaffold_1	516434	516515	-
Montipora_capitata_HIv3___Scaffold_1	518801	518976	-
Montipora_capitata_HIv3___Scaffold_1	519587	519739	-
Montipora_capitata_HIv3___Scaffold_1	521543	521702	-
Montipora_capitata_HIv3___Scaffold_1	522299	522392	-
Montipora_capitata_HIv3___Scaffold_1	522669	522805	-
Montipora_capitata_HIv3___Scaffold_1	525323	525451	-
Montipora_capitata_HIv3___Scaffold_1	525897	525901	-
Montipora_capitata_HIv3___Scaffold_1	525978	526071	-
Montipora_capitata_HIv3___Scaffold_1	526781	526973	-
Montipora_capitata_HIv3___Scaffold_1	528623	528762	-
Montipora_capitata_HIv3___Scaffold_1	529690	529819	-
Montipora_capitata_HIv3___Scaffold_1	531496	531709	-
Montipora_capitata_HIv3___Scaffold_1	532399	532447	-
Montipora_capitata_HIv3___Scaffold_1	533222	533317	-
Montipora_capitata_HIv3___Scaffold_1	548066	548198	-
Montipora_capitata_HIv3___Scaffold_1	550041	550165	-
Montipora_capitata_HIv3___Scaffold_1	550816	550956	-
Montipora_capitata_HIv3___Scaffold_1	551864	552003	-
Montipora_capitata_HIv3___Scaffold_1	552512	552557	-
Montipora_capitata_HIv3___Scaffold_1	552689	552820	-
Montipora_capitata_HIv3___Scaffold_1	557890	558643	+
Montipora_capitata_HIv3___Scaffold_1	559561	560501	+
Montipora_capitata_HIv3___Scaffold_1	563217	563238	-
Montipora_capitata_HIv3___Scaffold_1	564266	564328	-
Montipora_capitata_HIv3___Scaffold_1	569024	569057	-
Montipora_capitata_HIv3___Scaffold_1	570293	570417	-
Montipora_capitata_HIv3___Scaffold_1	570986	571087	-
Montipora_capitata_HIv3___Scaffold_1	575441	575526	-
Montipora_capitata_HIv3___Scaffold_1	576722	576912	-
Montipora_capitata_HIv3___Scaffold_1	577485	577579	-
Montipora_capitata_HIv3___Scaffold_1	577682	577769	-
Montipora_capitata_HIv3___Scaffold_1	578445	578546	-
Montipora_capitata_HIv3___Scaffold_1	580836	580910	-
Montipora_capitata_HIv3___Scaffold_1	580989	581055	-
Montipora_capitata_HIv3___Scaffold_1	581275	581347	+
Montipora_capitata_HIv3___Scaffold_1	583047	583158	+
Montipora_capitata_HIv3___Scaffold_1	583793	583889	+
Montipora_capitata_HIv3___Scaffold_1	586608	587735	-
Montipora_capitata_HIv3___Scaffold_1	596757	597002	-
Montipora_capitata_HIv3___Scaffold_1	597465	597602	-
Montipora_capitata_HIv3___Scaffold_1	597780	597897	-
Montipora_capitata_HIv3___Scaffold_1	598004	598126	-
Montipora_capitata_HIv3___Scaffold_1	598209	598360	-
Montipora_capitata_HIv3___Scaffold_1	600468	600538	+
Montipora_capitata_HIv3___Scaffold_1	601026	601096	+
Montipora_capitata_HIv3___Scaffold_1	601858	602008	+
Montipora_capitata_HIv3___Scaffold_1	602361	602430	+
Montipora_capitata_HIv3___Scaffold_1	605138	605247	+
Montipora_capitata_HIv3___Scaffold_1	606010	606097	+
Montipora_capitata_HIv3___Scaffold_1	606773	606851	+
Montipora_capitata_HIv3___Scaffold_1	606955	607040	+
Montipora_capitata_HIv3___Scaffold_1	607672	607837	+
Montipora_capitata_HIv3___Scaffold_1	612218	612286	+
Montipora_capitata_HIv3___Scaffold_1	613817	613876	+
Montipora_capitata_HIv3___Scaffold_1	614504	614636	+
Montipora_capitata_HIv3___Scaffold_1	615049	615131	+
Montipora_capitata_HIv3___Scaffold_1	615659	615746	+
Montipora_capitata_HIv3___Scaffold_1	618889	618987	+
Montipora_capitata_HIv3___Scaffold_1	625205	625291	+
Montipora_capitata_HIv3___Scaffold_1	625842	626016	+
Montipora_capitata_HIv3___Scaffold_1	628791	629127	+
Montipora_capitata_HIv3___Scaffold_1	631330	631511	+
Montipora_capitata_HIv3___Scaffold_1	651034	651158	-
Montipora_capitata_HIv3___Scaffold_1	653111	653680	-
Montipora_capitata_HIv3___Scaffold_1	654608	654819	-
Montipora_capitata_HIv3___Scaffold_1	658393	658682	-
Montipora_capitata_HIv3___Scaffold_1	659268	659404	-
Montipora_capitata_HIv3___Scaffold_1	659936	660317	-
Montipora_capitata_HIv3___Scaffold_1	660977	661092	-
Montipora_capitata_HIv3___Scaffold_1	661355	661573	-
Montipora_capitata_HIv3___Scaffold_1	662427	662625	-
Montipora_capitata_HIv3___Scaffold_1	680949	681446	+
Montipora_capitata_HIv3___Scaffold_1	681494	681892	-
Montipora_capitata_HIv3___Scaffold_1	683802	685289	-
Montipora_capitata_HIv3___Scaffold_1	696118	696199	+
Montipora_capitata_HIv3___Scaffold_1	700056	700086	+
Montipora_capitata_HIv3___Scaffold_1	704170	704286	+
Montipora_capitata_HIv3___Scaffold_1	704997	705126	+
Montipora_capitata_HIv3___Scaffold_1	706210	706275	+
Montipora_capitata_HIv3___Scaffold_1	706646	706747	+
Montipora_capitata_HIv3___Scaffold_1	707771	707952	+
Montipora_capitata_HIv3___Scaffold_1	708391	708449	+
Montipora_capitata_HIv3___Scaffold_1	708838	708911	+
Montipora_capitata_HIv3___Scaffold_1	709350	709460	+
Montipora_capitata_HIv3___Scaffold_1	709600	709646	+
Montipora_capitata_HIv3___Scaffold_1	709913	710117	+
Montipora_capitata_HIv3___Scaffold_1	710512	710576	+
Montipora_capitata_HIv3___Scaffold_1	711053	711097	+
Montipora_capitata_HIv3___Scaffold_1	711927	712038	+
Montipora_capitata_HIv3___Scaffold_1	713074	713226	+
Montipora_capitata_HIv3___Scaffold_1	714080	714133	+
Montipora_capitata_HIv3___Scaffold_1	714417	714672	+
Montipora_capitata_HIv3___Scaffold_1	715193	715335	+
Montipora_capitata_HIv3___Scaffold_1	718014	718067	-
Montipora_capitata_HIv3___Scaffold_1	719132	719242	-
Montipora_capitata_HIv3___Scaffold_1	723021	723062	-
Montipora_capitata_HIv3___Scaffold_1	723868	723937	-
Montipora_capitata_HIv3___Scaffold_1	724885	724982	-
Montipora_capitata_HIv3___Scaffold_1	726170	726178	+
Montipora_capitata_HIv3___Scaffold_1	726456	726560	-
Montipora_capitata_HIv3___Scaffold_1	726646	726774	+
Montipora_capitata_HIv3___Scaffold_1	729433	729554	+
Montipora_capitata_HIv3___Scaffold_1	731328	731412	+
Montipora_capitata_HIv3___Scaffold_1	736507	736575	+
Montipora_capitata_HIv3___Scaffold_1	737687	737791	+
Montipora_capitata_HIv3___Scaffold_1	740323	740411	+
Montipora_capitata_HIv3___Scaffold_1	741432	741540	+
Montipora_capitata_HIv3___Scaffold_1	742678	742704	+
Montipora_capitata_HIv3___Scaffold_1	743856	743924	+
Montipora_capitata_HIv3___Scaffold_1	744106	744212	+
Montipora_capitata_HIv3___Scaffold_1	746483	746577	+
Montipora_capitata_HIv3___Scaffold_1	746788	746892	+
Montipora_capitata_HIv3___Scaffold_1	750738	750888	+
Montipora_capitata_HIv3___Scaffold_1	752080	752131	+
Montipora_capitata_HIv3___Scaffold_1	754407	754562	-
Montipora_capitata_HIv3___Scaffold_1	759801	760094	-
Montipora_capitata_HIv3___Scaffold_1	762066	762296	-
Montipora_capitata_HIv3___Scaffold_1	763688	763963	-
Montipora_capitata_HIv3___Scaffold_1	764308	764460	-
Montipora_capitata_HIv3___Scaffold_1	765075	765113	-
Montipora_capitata_HIv3___Scaffold_1	765688	765711	-
Montipora_capitata_HIv3___Scaffold_1	769441	769548	-
Montipora_capitata_HIv3___Scaffold_1	771124	771240	-
Montipora_capitata_HIv3___Scaffold_1	771596	771653	-
Montipora_capitata_HIv3___Scaffold_1	772222	772301	-
Montipora_capitata_HIv3___Scaffold_1	773618	773719	-
Montipora_capitata_HIv3___Scaffold_1	773770	773867	-
Montipora_capitata_HIv3___Scaffold_1	777210	777294	-
Montipora_capitata_HIv3___Scaffold_1	778269	778444	-
Montipora_capitata_HIv3___Scaffold_1	781861	781911	-
Montipora_capitata_HIv3___Scaffold_1	782389	782479	-
Montipora_capitata_HIv3___Scaffold_1	785888	785953	-
Montipora_capitata_HIv3___Scaffold_1	786883	787009	-
Montipora_capitata_HIv3___Scaffold_1	788265	788305	-
Montipora_capitata_HIv3___Scaffold_1	789358	789421	-
Montipora_capitata_HIv3___Scaffold_1	790416	790540	-
Montipora_capitata_HIv3___Scaffold_1	791315	791366	-
Montipora_capitata_HIv3___Scaffold_1	793312	793427	-
Montipora_capitata_HIv3___Scaffold_1	797849	797912	-
Montipora_capitata_HIv3___Scaffold_1	798065	798111	-
Montipora_capitata_HIv3___Scaffold_1	799279	799305	-
Montipora_capitata_HIv3___Scaffold_1	801734	801800	-
Montipora_capitata_HIv3___Scaffold_1	804010	804084	-
Montipora_capitata_HIv3___Scaffold_1	805945	806040	-
Montipora_capitata_HIv3___Scaffold_1	811457	811554	-
Montipora_capitata_HIv3___Scaffold_1	812361	812459	-
Montipora_capitata_HIv3___Scaffold_1	817428	817498	-
Montipora_capitata_HIv3___Scaffold_1	817604	817684	-
Montipora_capitata_HIv3___Scaffold_1	818263	818350	-
Montipora_capitata_HIv3___Scaffold_1	819525	819593	-
Montipora_capitata_HIv3___Scaffold_1	821511	821658	-
Montipora_capitata_HIv3___Scaffold_1	821760	821833	-
Montipora_capitata_HIv3___Scaffold_1	823165	823260	-
Montipora_capitata_HIv3___Scaffold_1	824582	824719	-
Montipora_capitata_HIv3___Scaffold_1	839720	840138	-
Montipora_capitata_HIv3___Scaffold_1	840240	841194	-
Montipora_capitata_HIv3___Scaffold_1	841579	841773	-
Montipora_capitata_HIv3___Scaffold_1	841882	842123	-
Montipora_capitata_HIv3___Scaffold_1	842287	842458	-
Montipora_capitata_HIv3___Scaffold_1	843078	843227	-
Montipora_capitata_HIv3___Scaffold_1	843561	843704	-
Montipora_capitata_HIv3___Scaffold_1	843796	843912	-
Montipora_capitata_HIv3___Scaffold_1	844777	844839	-
Montipora_capitata_HIv3___Scaffold_1	850320	850445	-
Montipora_capitata_HIv3___Scaffold_1	854158	854211	-
